row_label_raw,row_label_full,col_0,Năm 2015VND,numeric__Năm 2015VND
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,8.832.492.790,8832492790.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,10.873.071.304,10873071304.0
Cộng,Cộng,Cộng,19.705.564.094,19705564094.0
