row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Năm nay,Từ ngày 15/01/2015đến ngày 31/12/2015,numeric__Mã số,numeric__Năm nay,numeric__Từ ngày 15/01/2015đến ngày 31/12/2015
III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
1. Tiền thu từ đi vay,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1. Tiền thu từ đi vay,1. Tiền thu từ đi vay,33,70.000.000.000,,33.0,70000000000.0,
2. Tiền trả nợ gốc vay,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2. Tiền trả nợ gốc vay,2. Tiền trả nợ gốc vay,34,(1.322.487.808.840),(1.244.783.019.739),34.0,-1322487808840.0,-1244783019739.0
"3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(634.944.650.000),(390.233.293.375),36.0,-634944650000.0,-390233293375.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(1.887.432.458.840),(1.635.016.313.114),40.0,-1887432458840.0,-1635016313114.0
Lưu chuyển tiền thuần trong năm (50=20+30+40),III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm (50=20+30+40),Lưu chuyển tiền thuần trong năm (50=20+30+40),50,(394.988.916.505),(837.896.493.564),50.0,-394988916505.0,-837896493564.0
Tiền và tương đương tiền đầu năm,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền đầu năm,Tiền và tương đương tiền đầu năm,60,1.208.205.261.544,2.046.118.634.821,60.0,1208205261544.0,2046118634821.0
Ảnh hưởng của thay đối tỷ giá hối đoái quy đổi ngoại tệ,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đối tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đối tỷ giá hối đoái quy đổi ngoại tệ,61,35.937.334,(16.879.713),61.0,35937334.0,-16879713.0
Tiền và tương đương tiền cuối năm(70=50+60+61),III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền cuối năm(70=50+60+61),Tiền và tương đương tiền cuối năm(70=50+60+61),70,813.252.282.373,1.208.205.261.544,70.0,813252282373.0,1208205261544.0
