row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bảo hiểm tài sản Nhà máy Đạm Cà Mau,Ngắn hạn > Chi phí bảo hiểm tài sản Nhà máy Đạm Cà Mau,Chi phí bảo hiểm tài sản Nhà máy Đạm Cà Mau,16.920.110.765,14.615.383.401,16920110765.0,14615383401.0
Pano quảng cáo,Ngắn hạn > Pano quảng cáo,Pano quảng cáo,2.677.433.264,,2677433264.0,
Chi phí trả trước ngắn hạn khác,Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,9.244.038.250,6.796.404.628,9244038250.0,6796404628.0
,,,28.841.582.279,21.411.788.029,28841582279.0,21411788029.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Lợi thể kinh doanh (*),Dài hạn > Lợi thể kinh doanh (*),Lợi thể kinh doanh (*),46.513.175.754,93.026.351.508,46513175754.0,93026351508.0
Hóa chất xúc tác,Dài hạn > Hóa chất xúc tác,Hóa chất xúc tác,23.398.011.981,-,23398011981.0,
Chi phí sửa chữa tài sản cố định,Dài hạn > Chi phí sửa chữa tài sản cố định,Chi phí sửa chữa tài sản cố định,20.130.240.727,-,20130240727.0,
Chi phí trả trước dài hạn khác,Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,8.402.670.991,9.996.345.092,8402670991.0,9996345092.0
,,,98.444.099.453,103.022.696.600,98444099453.0,103022696600.0
