row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > 1.350.810.384.314 > 1.034.720.350.155 > 2.476.865.820.271 > 999.460.000.000,Số đầu nămVND > 1.310.820.808.870 > 1.310.820.808.871 > 2.939.507.234.930 > 1.480.380.000.001,numeric__Số cuối nămVND > 1.350.810.384.314 > 1.034.720.350.155 > 2.476.865.820.271 > 999.460.000.000,numeric__Số đầu nămVND > 1.310.820.808.870 > 1.310.820.808.871 > 2.939.507.234.930 > 1.480.380.000.001
,,,5.861.856.554.740,7.041.528.852.672,5861856554740.0,7041528852672.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),1.350.810.384.314,1.310.820.808.870,1350810384314.0,1310820808870.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,4.511.046.170.426,5.730.708.043.802,4511046170426.0,5730708043802.0
