row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 15/01/2015 đến ngày 31/12/2015,numeric__Năm nay,numeric__Từ ngày 15/01/2015 đến ngày 31/12/2015
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.808.199.653.746,2.267.783.119.351,1808199653746.0,2267783119351.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,389.615.971.011,288.136.704.854,389615971011.0,288136704854.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.285.534.155.836,1.221.409.114.676,1285534155836.0,1221409114676.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,287.235.803.470,497.443.819.204,287235803470.0,497443819204.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,96.970.867.068,78.300.391.947,96970867068.0,78300391947.0
,,,3.867.556.451.131,4.353.073.150.032,3867556451131.0,4353073150032.0
