row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 15/01/2015đến ngày 31/12/2015,numeric__Năm nay,numeric__Từ ngày 15/01/2015đến ngày 31/12/2015
,,,VND,VND,,
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,155.735.885.909,166.331.568.113,155735885909.0,166331568113.0
Lãi chênh lệch tỷ giá trong giai đoạn đầu tư Nhà máy Sản xuất Phân đạm Cà Mau,Lãi chênh lệch tỷ giá trong giai đoạn đầu tư Nhà máy Sản xuất Phân đạm Cà Mau,Lãi chênh lệch tỷ giá trong giai đoạn đầu tư Nhà máy Sản xuất Phân đạm Cà Mau,-,53.261.535.084,,53261535084.0
Cổ tức được nhận,Cổ tức được nhận,Cổ tức được nhận,4.165.250.000,-,4165250000.0,
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,125.585.519.181,6.694.525.781,125585519181.0,6694525781.0
,,,285.486.655.090,226.287.628.978,285486655090.0,226287628978.0
