row_label_raw,row_label_full,col_0,Ngành kinh doanh,Tỷ lệ vốn góp(%),Giá gốcTriệu VND,Giá trị ghi sốTriệu VND,numeric__Ngành kinh doanh,numeric__Tỷ lệ vốn góp(%),numeric__Giá gốcTriệu VND,numeric__Giá trị ghi sốTriệu VND
Công ty TNHH Vietcombank – Bonday – Bến Thành (i),Công ty TNHH Vietcombank – Bonday – Bến Thành (i),Công ty TNHH Vietcombank – Bonday – Bến Thành (i),Cho thuêvăn phòng,52%,410.365,397.244,,0.52,410365.0,397244.0
Công ty liên doanh Quản lý Quỹ đầu tư chứng khoán Vietcombank (i),Công ty liên doanh Quản lý Quỹ đầu tư chứng khoán Vietcombank (i),Công ty liên doanh Quản lý Quỹ đầu tư chứng khoán Vietcombank (i),Quản lý quỹđầu tư,51%,135.150,132.307,,0.51,135150.0,132307.0
Công ty TNHH Bảo hiểm Nhân thọVietcombank – Cardif (ii),Công ty TNHH Bảo hiểm Nhân thọVietcombank – Cardif (ii),Công ty TNHH Bảo hiểm Nhân thọVietcombank – Cardif (ii),Bảo hiểmnhân thọ,45%,270.000,273.547,,0.45,270000.0,273547.0
,,,,,815.515,803.098,,,815515.0,803098.0
