row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,31/12/2016Triệu VND(trình bày lại),numeric__31/12/2017Triệu VND,numeric__31/12/2016Triệu VND(trình bày lại)
Các khoản phải trả nội bộ (i),Các khoản phải trả nội bộ (i),Các khoản phải trả nội bộ (i),2.811.953,2.004.130,2811953.0,2004130.0
Các khoản phải trả bên ngoài (ii),Các khoản phải trả bên ngoài (ii),Các khoản phải trả bên ngoài (ii),4.500.523,2.945.862,4500523.0,2945862.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",1.850.814,1.239.367,1850814.0,1239367.0
,,,9.163.290,6.189.359,9163290.0,6189359.0
