row_label_raw,row_label_full,col_0,Ảnh hưởng,Ảnh hưởng_1,numeric__Ảnh hưởng,numeric__Ảnh hưởng_1
,,,Số tiềnTỷ VND,Tỷ lệ trên lợi nhuận trước thuế %,,
Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,,
Tăng thu nhập từ hoạt động dịch vụ,Khoản mục có biến động chủ yếu > Tăng thu nhập từ hoạt động dịch vụ,Tăng thu nhập từ hoạt động dịch vụ,1.052,"12,26%",1052.0,0.1226
"Tăng thu nhập từ thanh lý các khoản đầu tư góp vốn, mua cổ phần","Khoản mục có biến động chủ yếu > Tăng thu nhập từ thanh lý các khoản đầu tư góp vốn, mua cổ phần","Tăng thu nhập từ thanh lý các khoản đầu tư góp vốn, mua cổ phần",142,"1,66%",142.0,0.0166
Tăng thu nhập từ lãi tiền gửi,Khoản mục có biến động chủ yếu > Tăng thu nhập từ lãi tiền gửi,Tăng thu nhập từ lãi tiền gửi,454,"5,29%",454.0,0.0529
"Tăng thu nhập lãi từ kinh doanh, đầu tư chứng khoán nợ","Khoản mục có biến động chủ yếu > Tăng thu nhập lãi từ kinh doanh, đầu tư chứng khoán nợ","Tăng thu nhập lãi từ kinh doanh, đầu tư chứng khoán nợ",634,"7,39%",634.0,0.0739
Tăng lãi thuần từ hoạt động khác,Khoản mục có biến động chủ yếu > Tăng lãi thuần từ hoạt động khác,Tăng lãi thuần từ hoạt động khác,181,"2,11%",181.0,0.021099999999999997
Giảm chi phí dự phòng rủi ro tín dụng,Khoản mục có biến động chủ yếu > Giảm chi phí dự phòng rủi ro tín dụng,Giảm chi phí dự phòng rủi ro tín dụng,170,"1,98%",170.0,0.019799999999999998
,,,2.633,"30,69%",2633.0,0.3069
