row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,2017 Triệu VND,2016 Triệu VND (trình bày lại),numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__2017 Triệu VND,numeric__2016 Triệu VND (trình bày lại)
XI,XI,XI,TỔNG LỢI NHUẬN TRƯỚC THUẾ (MANG SANG TỪ TRANG TRƯỚC),,11.341.361,8.578.140,,,11341361.0,8578140.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,34,(2.234.378),(1.683.093),,34.0,-2234378.0,-1683093.0
8,8,8,Lợi ích thuế thu nhập doanh nghiệp hoãn lại,,3.605,-,,,3605.0,
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,,(2.230.773),(1.683.093),,,-2230773.0,-1683093.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUẾ,,9.110.588,6.895.047,,,9110588.0,6895047.0
XIV,XIV,XIV,Lợi ích của cổ đông không kiểm soát,,(19.518),(19.276),,,-19518.0,-19276.0
XVI,XVI,XVI,Lợi nhuận thuần của cổ đông Ngân hàng,,9.091.070,6.875.771,,,9091070.0,6875771.0
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),35,2.103,1.517,,35.0,2103.0,1517.0
