row_label_raw,row_label_full,col_0,31/12/2016Triệu VND(trình bày lại),31/12/2016Triệu VND(theo báo cáotrước đây),Chênh lệchTriệu VND,numeric__31/12/2016Triệu VND(trình bày lại),numeric__31/12/2016Triệu VND(theo báo cáotrước đây),numeric__Chênh lệchTriệu VND
Các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Các khoản tiền gửi và cho vay các tổ chức tín dụng khác,(12.195.279),331.414,(12.526.693),-12195279.0,331414.0,-12526693.0
Các khoản về kinh doanh chứng khoán,Các khoản về kinh doanh chứng khoán,Các khoản về kinh doanh chứng khoán,(31.805.807),(22.008.457),(9.797.350),-31805807.0,-22008457.0,-9797350.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,(2.960.286),19.363.757,(22.324.043),-2960286.0,19363757.0,-22324043.0
Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền thuần trong năm,(6.847.898),15.476.145,(22.324.043),-6847898.0,15476145.0,-22324043.0
Tiền và các khoản tương đương tiền tại thời điểm cuối năm,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,157.564.955,179.888.998,(22.324.043),157564955.0,179888998.0,-22324043.0
