row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND(trình bày lại),numeric__2017Triệu VND,numeric__2016Triệu VND(trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,3.374.674,2.706.385,3374674.0,2706385.0
Trích lập dự phòng (Thuyết minh 33),Trích lập dự phòng (Thuyết minh 33),Trích lập dự phòng (Thuyết minh 33),742.246,668.287,742246.0,668287.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,-,2,,2.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,4.116.920,3.374.674,4116920.0,3374674.0
