row_label_raw,row_label_full,col_0,31/12/2016Triệu VND(trình bày lại),31/12/2016Triệu VND(theo báo cáotrước đây),Chênh lệchTriệu VND,numeric__31/12/2016Triệu VND(trình bày lại),numeric__31/12/2016Triệu VND(theo báo cáotrước đây),numeric__Chênh lệchTriệu VND
Các khoản nợ khác,Các khoản nợ khác,Các khoản nợ khác,12.661.994,12.677.844,(15.850),12661994.0,12677844.0,-15850.0
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",6.454.174,6.454.174,-,6454174.0,6454174.0,
Thuế thu nhập doanh nghiệp hoãn lại phải trả,Thuế thu nhập doanh nghiệp hoãn lại phải trả,Thuế thu nhập doanh nghiệp hoãn lại phải trả,18.461,18.461,-,18461.0,18461.0,
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,6.189.359,6.205.209,(15.850),6189359.0,6205209.0,-15850.0
Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,5.874.992,5.830.946,44.046,5874992.0,5830946.0,44046.0
Lợi nhuận đề lại năm trước,Lợi nhuận đề lại năm trước,Lợi nhuận đề lại năm trước,1.204.902,1.204.902,-,1204902.0,1204902.0,
Lợi nhuận năm nay,Lợi nhuận năm nay,Lợi nhuận năm nay,4.670.090,4.626.044,44.046,4670090.0,4626044.0,44046.0
Tổng vốn chủ sở hữu,Tổng vốn chủ sở hữu,Tổng vốn chủ sở hữu,48.145.556,48.101.510,44.046,48145556.0,48101510.0,44046.0
Tổng ảnh hưởng,Tổng ảnh hưởng,Tổng ảnh hưởng,,,28.196,,,28196.0
