row_label_raw,row_label_full,col_0,Năm 2018,Năm 2017,numeric__Năm 2018,numeric__Năm 2017
,,,VND,VND,,
Doanh thu hoạt động xây lắp,Doanh thu hoạt động xây lắp,Doanh thu hoạt động xây lắp,1.387.422.113.315,1.390.084.820.324,1387422113315.0,1390084820324.0
Doanh thu hoạt động sản xuất công nghiệp,Doanh thu hoạt động sản xuất công nghiệp,Doanh thu hoạt động sản xuất công nghiệp,15.373.436.937,32.145.332.334,15373436937.0,32145332334.0
Doanh thu kinh doanh bắt động sản đầu tư,Doanh thu kinh doanh bắt động sản đầu tư,Doanh thu kinh doanh bắt động sản đầu tư,14.304.431.920,13.817.875.805,14304431920.0,13817875805.0
Doanh thu chuyển nhượng bắt động sản,Doanh thu chuyển nhượng bắt động sản,Doanh thu chuyển nhượng bắt động sản,-,3.465.775.328,,3465775328.0
Doanh thu mua bán điện,Doanh thu mua bán điện,Doanh thu mua bán điện,406.393.594.195,136.864.853.181,406393594195.0,136864853181.0
Doanh thu chuyển nhượng dự án Thùy diện Mông Ân (*),Doanh thu chuyển nhượng dự án Thùy diện Mông Ân (*),Doanh thu chuyển nhượng dự án Thùy diện Mông Ân (*),121.163.997.898,-,121163997898.0,
"Doanh thu bán hàng hóa, vật tư","Doanh thu bán hàng hóa, vật tư","Doanh thu bán hàng hóa, vật tư",1.257.515.443.531,725.201.243.802,1257515443531.0,725201243802.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,23.587.224.918,22.408.396.361,23587224918.0,22408396361.0
,,,3.225.760.242.714,2.323.988.297.135,3225760242714.0,2323988297135.0
