row_label_raw,row_label_full,Ngân hàng TMCP Ngoại thương Việt Nam - Sở giao dịch > Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Thành An,Loại tiền > VND,Lãi suất năm > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biên độ > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB,Thời hạn vay > 180 tháng kể từ ngày giải ngân > 14 năm kể từ ngày giải ngân và không quá 31/12/2031 > 180 tháng kể từ ngày giải ngân,Hình thức đảm bảo > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 3 > Tài sản hình thành từ dự án Thủy điện Mông Ân > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 3 A > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 1,31/12/2018 > VND > 353.500.000.000 > - > 69.339.170.283 > 504.168.395.700,01/01/2018 > VND > 364.590.366.669 > 63.027.373.676 > 4.612.343.854 > 518.806.344.822,numeric__Loại tiền > VND,numeric__Lãi suất năm > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biên độ > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB,numeric__Thời hạn vay > 180 tháng kể từ ngày giải ngân > 14 năm kể từ ngày giải ngân và không quá 31/12/2031 > 180 tháng kể từ ngày giải ngân,numeric__Hình thức đảm bảo > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 3 > Tài sản hình thành từ dự án Thủy điện Mông Ân > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 3 A > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 1,numeric__31/12/2018 > VND > 353.500.000.000 > - > 69.339.170.283 > 504.168.395.700,numeric__01/01/2018 > VND > 364.590.366.669 > 63.027.373.676 > 4.612.343.854 > 518.806.344.822
,,,,,,,927.007.565.983,951.036.429.021,,,,,927007565983.0,951036429021.0
,,,,,,,-,(21.616.931.034),,,,,,-21616931034.0
,,,,,,,927.007.565.983,929.419.497.987,,,,,927007565983.0,929419497987.0
