row_label_raw,row_label_full,col_0,31/12/2018 > Giá trịVND,31/12/2018 > Dự phòngVND,01/01/2018 > Giá trịVND,01/01/2018 > Dự phòngVND,numeric__31/12/2018 > Giá trịVND,numeric__31/12/2018 > Dự phòngVND,numeric__01/01/2018 > Giá trịVND,numeric__01/01/2018 > Dự phòngVND
Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,,,,
- Tổng Công ty Điện lực Miền Bắc,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Tổng Công ty Điện lực Miền Bắc,- Tổng Công ty Điện lực Miền Bắc,38.565.614.622,-,38.313.056.018,-,38565614622.0,,38313056018.0,
- Tổng Công ty Điện lực Thành phố Hà Nội,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Tổng Công ty Điện lực Thành phố Hà Nội,- Tổng Công ty Điện lực Thành phố Hà Nội,66.433.701.404,-,89.183.953.183,-,66433701404.0,,89183953183.0,
- Ban quản lý dự án Lưới điện Hà Nội,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Ban quản lý dự án Lưới điện Hà Nội,- Ban quản lý dự án Lưới điện Hà Nội,32.040.899.365,-,24.942.553.132,-,32040899365.0,,24942553132.0,
- Ban quản lý dự án các công trình điện Miền Nam,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Ban quản lý dự án các công trình điện Miền Nam,- Ban quản lý dự án các công trình điện Miền Nam,29.982.604.929,-,17.543.840.566,-,29982604929.0,,17543840566.0,
- Ban quản lý dự án Lưới điện Thành phố Hồ Chí Minh,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Ban quản lý dự án Lưới điện Thành phố Hồ Chí Minh,- Ban quản lý dự án Lưới điện Thành phố Hồ Chí Minh,26.615.418.323,-,74.052.177.496,-,26615418323.0,,74052177496.0,
- Công ty Cổ phần Đầu tư Kinh doanh Điện lực Thành phố Hồ Chí Minh,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Đầu tư Kinh doanh Điện lực Thành phố Hồ Chí Minh,- Công ty Cổ phần Đầu tư Kinh doanh Điện lực Thành phố Hồ Chí Minh,51.725.068.436,-,44.846.944.387,-,51725068436.0,,44846944387.0,
- Công ty Cổ phần Năng lượng Tái tạo Bim,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Năng lượng Tái tạo Bim,- Công ty Cổ phần Năng lượng Tái tạo Bim,35.784.740.722,-,-,-,35784740722.0,,,
- Văn phòng điều hành DAU TIENG POWERCHINA HUADONG,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Văn phòng điều hành DAU TIENG POWERCHINA HUADONG,- Văn phòng điều hành DAU TIENG POWERCHINA HUADONG,36.617.681.355,-,-,-,36617681355.0,,,
- Tổng Công ty Khoáng sản TKV - CTCP,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Tổng Công ty Khoáng sản TKV - CTCP,- Tổng Công ty Khoáng sản TKV - CTCP,21.600.087.492,-,-,-,21600087492.0,,,
- Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,- Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,129.315.564.955,-,-,-,129315564955.0,,,
- Các khoản phải thu khách hàng khác,Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Các khoản phải thu khách hàng khác,- Các khoản phải thu khách hàng khác,318.005.014.163,(563.843.847),381.365.831.392,(563.843.847),318005014163.0,-563843847.0,381365831392.0,-563843847.0
,,,786.686.395.766,(563.843.847),670.248.356.174,(563.843.847),786686395766.0,-563843847.0,670248356174.0,-563843847.0
