row_label_raw,row_label_full,Tại ngày 31/12/2018,Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2018,Trên 1 nàmdến 5 nămVND > Tại ngày 31/12/2018,Trên 5 nămVND > Tại ngày 31/12/2018,CộngVND > Tại ngày 31/12/2018,numeric__Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2018,numeric__Trên 1 nàmdến 5 nămVND > Tại ngày 31/12/2018,numeric__Trên 5 nămVND > Tại ngày 31/12/2018,numeric__CộngVND > Tại ngày 31/12/2018
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,572.299.230.530,-,-,572.299.230.530,572299230530.0,,,572299230530.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",819.083.260.387,-,-,819.083.260.387,819083260387.0,,,819083260387.0
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,90.000.000.000,-,-,90.000.000.000,90000000000.0,,,90000000000.0
,,,1.481.382.490.917,-,-,1.481.382.490.917,1481382490917.0,,,1481382490917.0
Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,,,,
Tiền và các khoản tương đương tiền,Tại ngày 01/01/2018 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,415.629.835.301,-,-,415.629.835.301,415629835301.0,,,415629835301.0
"Phải thu khách hàng, phải thu khác","Tại ngày 01/01/2018 > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",693.330.127.782,-,-,693.330.127.782,693330127782.0,,,693330127782.0
Các khoản cho vay,Tại ngày 01/01/2018 > Các khoản cho vay,Các khoản cho vay,100.000.000.000,-,-,100.000.000.000,100000000000.0,,,100000000000.0
,,,1.208.959.963.083,-,-,1.208.959.963.083,1208959963083.0,,,1208959963083.0
