row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,01/01/2018,01/01/2018_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__01/01/2018,numeric__01/01/2018_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,,,
Tiền và các khoản tương đương tiền,Tài sản tài chính > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,572.299.230.530,-,415.629.835.301,-,572299230530.0,,415629835301.0,
"Phải thu khách hàng, phải thu khác","Tài sản tài chính > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",822.217.292.124,(3.134.031.737),696.464.159.519,(3.134.031.737),822217292124.0,-3134031737.0,696464159519.0,-3134031737.0
Các khoản cho vay,Tài sản tài chính > Các khoản cho vay,Các khoản cho vay,90.000.000.000,-,100.000.000.000,-,90000000000.0,,100000000000.0,
Đầu tư dài hạn,Tài sản tài chính > Đầu tư dài hạn,Đầu tư dài hạn,821.770.000,-,821.770.000,-,821770000.0,,821770000.0,
,,,1.485.338.292.654,(3.134.031.737),1.212.915.764.820,(3.134.031.737),1485338292654.0,-3134031737.0,1212915764820.0,-3134031737.0
,,,,,Giá trị số kế toán,Giá trị số kế toán,,,,
,,,,,31/12/2018VND,01/01/2018VND,,,,
Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,,,,
Vay và nợ,Nợ phải trả tài chính > Vay và nợ,Vay và nợ,,,1.355.325.251.468,1.064.557.029.021,,,1355325251468.0,1064557029021.0
"Phải trả người bán, phải trả khác","Nợ phải trả tài chính > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",,,488.911.424.408,636.337.638.095,,,488911424408.0,636337638095.0
Chi phí phải trả,Nợ phải trả tài chính > Chi phí phải trả,Chi phí phải trả,,,95.285.064.285,190.497.382.024,,,95285064285.0,190497382024.0
,,,,,1.939.521.740.161,1.891.392.049.140,,,1939521740161.0,1891392049140.0
