row_label_raw,row_label_full,col_0,31/12/2018,01/01/2018,numeric__31/12/2018,numeric__01/01/2018
,,,VND,VND,,
Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn,,
- Ban quản lý dự án Phát triển Điện lực,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn > - Ban quản lý dự án Phát triển Điện lực,- Ban quản lý dự án Phát triển Điện lực,-,6.245.457.019,,6245457019.0
- Ban quản lý dự án Lưới điện Miền Trung,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn > - Ban quản lý dự án Lưới điện Miền Trung,- Ban quản lý dự án Lưới điện Miền Trung,-,13.353.796.337,,13353796337.0
- Ban quản lý dự án Phát triển Cơ sở Hạ tầng Khu công nghệ cao Hòa Lạc,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn > - Ban quản lý dự án Phát triển Cơ sở Hạ tầng Khu công nghệ cao Hòa Lạc,- Ban quản lý dự án Phát triển Cơ sở Hạ tầng Khu công nghệ cao Hòa Lạc,-,8.696.334.360,,8696334360.0
- Ban quản lý dự án Lưới điện,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn > - Ban quản lý dự án Lưới điện,- Ban quản lý dự án Lưới điện,9.496.448.106,-,9496448106.0,
- Ban quản lý dự án các Công trình Điện Miền Trung,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn > - Ban quản lý dự án các Công trình Điện Miền Trung,- Ban quản lý dự án các Công trình Điện Miền Trung,27.030.938.010,-,27030938010.0,
- Công ty CP Điện mặt trời Mỹ Sơn - Hoàn Lộc Việt,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn > - Công ty CP Điện mặt trời Mỹ Sơn - Hoàn Lộc Việt,- Công ty CP Điện mặt trời Mỹ Sơn - Hoàn Lộc Việt,27.400.000.000,-,27400000000.0,
- Công ty CP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn > - Công ty CP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi,- Công ty CP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi,15.704.155.345,-,15704155345.0,
- Công ty CP Thương mại Hàng hóa Quốc tế IPC,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn > - Công ty CP Thương mại Hàng hóa Quốc tế IPC,- Công ty CP Thương mại Hàng hóa Quốc tế IPC,6.716.554.800,-,6716554800.0,
- Người mua trả tiền trước khác,Người mua trả tiền trước chi tiết theo khách hàng có số dư lớn > - Người mua trả tiền trước khác,- Người mua trả tiền trước khác,13.466.761.737,12.397.025.853,13466761737.0,12397025853.0
,,,99.814.857.998,40.692.613.569,99814857998.0,40692613569.0
