row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2018 > VND,01/01/2018 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2018 > VND,numeric__01/01/2018 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.065.287.409.078,1.719.731.237.288,,,2065287409078.0,1719731237288.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,572.299.230.530,415.629.835.301,,3.0,572299230530.0,415629835301.0
111,111,111,1. Tiền,,24.299.230.530,27.629.835.301,,,24299230530.0,27629835301.0
112,112,112,2. Các khoản tương đương tiền,,548.000.000.000,388.000.000.000,,,548000000000.0,388000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,4,90.000.000.000,100.000.000.000,,4.0,90000000000.0,100000000000.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,90.000.000.000,100.000.000.000,,,90000000000.0,100000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.165.894.905.987,1.003.240.746.303,,,1165894905987.0,1003240746303.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,786.686.395.766,670.248.356.174,,5.0,786686395766.0,670248356174.0
132,132,132,2. Trà trước cho người bán ngắn hạn,6,346.811.645.600,309.910.618.521,,6.0,346811645600.0,309910618521.0
136,136,136,3. Phải thu ngắn hạn khác,7,35.530.896.358,26.215.803.345,,7.0,35530896358.0,26215803345.0
137,137,137,4. Dự phòng phải thu ngắn hạn khó đòi,,(3.134.031.737),(3.134.031.737),,,-3134031737.0,-3134031737.0
140,140,140,IV. Hàng tồn kho,8,229.858.162.509,196.299.693.456,,8.0,229858162509.0,196299693456.0
141,141,141,1. Hàng tồn kho,,229.858.162.509,196.299.693.456,,,229858162509.0,196299693456.0
150,150,150,V. Tài sản ngắn hạn khác,,7.235.110.052,4.560.962.228,,,7235110052.0,4560962228.0
151,151,151,1. Chi phí trả trước ngắn hạn,13,261.955.040,874.303.871,,13.0,261955040.0,874303871.0
152,152,152,2. Thuế GTGT được khấu trừ,,6.973.155.012,3.677.027.361,,,6973155012.0,3677027361.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,17,-,9.630.996,,17.0,,9630996.0
200,200,200,B. TÀI SẢN DÀI HẠN,,2.872.112.638.117,2.873.310.796.416,,,2872112638117.0,2873310796416.0
220,220,220,II. Tài sản cố định,,1.769.510.080.058,1.907.381.538.460,,,1769510080058.0,1907381538460.0
221,221,221,1. Tài sản cố định hữu hình,10,1.768.402.010.058,1.906.273.468.460,,10.0,1768402010058.0,1906273468460.0
222,222,222,- Nguyên giá,,1.949.146.115.157,2.007.616.607.615,,,1949146115157.0,2007616607615.0
223,223,223,- Giá trị hao mòn luỹ kế,,(180.744.105.099),(101.343.139.155),,,-180744105099.0,-101343139155.0
227,227,227,2. Tài sản cố định vô hình,11,1.108.070.000,1.108.070.000,,11.0,1108070000.0,1108070000.0
228,228,228,- Nguyên giá,,1.217.970.000,1.217.970.000,,,1217970000.0,1217970000.0
229,229,229,- Giá trị hao mòn luỹ kế,,(109.900.000),(109.900.000),,,-109900000.0,-109900000.0
230,230,230,III. Bất động sản đầu tư,12,97.160.200.443,102.258.924.687,,12.0,97160200443.0,102258924687.0
231,231,231,- Nguyên giá,,120.617.951.458,120.617.951.458,,,120617951458.0,120617951458.0
232,232,232,- Giá trị hao mòn luỹ kế,,(23.457.751.015),(18.359.026.771),,,-23457751015.0,-18359026771.0
240,240,240,IV. Tài sản dở dang dài hạn,,54.817.231.467,61.231.246.285,,,54817231467.0,61231246285.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,9,54.817.231.467,61.231.246.285,,9.0,54817231467.0,61231246285.0
250,250,250,V. Đầu tư tài chính dài hạn,4,924.452.888.251,775.614.616.640,,4.0,924452888251.0,775614616640.0
251,251,251,1. Đầu tư vào công ty con,,827.596.708.373,685.064.619.230,,,827596708373.0,685064619230.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,162.178.756.168,158.926.756.168,,,162178756168.0,158926756168.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,4.821.770.000,4.821.770.000,,,4821770000.0,4821770000.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(70.144.346.290),(73.198.528.758),,,-70144346290.0,-73198528758.0
260,260,260,VI. Tài sản dài hạn khác,,26.172.237.898,26.824.470.344,,,26172237898.0,26824470344.0
261,261,261,1. Chi phí trả trước dài hạn,13,26.172.237.898,26.824.470.344,,13.0,26172237898.0,26824470344.0
270,270,270,TỔNG CỘNG TÀI SẢN,,4.937.400.047.195,4.593.042.033.704,,,4937400047195.0,4593042033704.0
