row_label_raw,row_label_full,col_0,Loại tiền,Thời hạn vay,Hình thức đảm bảo,31/12/2018,01/01/2018,numeric__Loại tiền,numeric__Thời hạn vay,numeric__Hình thức đảm bảo,numeric__31/12/2018,numeric__01/01/2018
,,,Loại tiền,Thời hạn vay,Hình thức đảm bảo,VND,VND,,,,,
Cá nhân,Cá nhân,Cá nhân,VND,,Tín chấp,-,20.600.000,,,,,20600000.0
Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,VND,9 tháng,Tín chấp,33.520.000.000,113.500.000.000,,,,33520000000.0,113500000000.0
Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,VND,9 tháng,Tín chấp,210.000.000.000,-,,,,210000000000.0,
Công ty Cổ Phần Đầu Tư Tiến Bộ,Công ty Cổ Phần Đầu Tư Tiến Bộ,Công ty Cổ Phần Đầu Tư Tiến Bộ,VND,9 tháng,Tín chấp,18.200.000.000,-,,,,18200000000.0,
Ngân hàng Đầu tư và Phát triển Việt Nam - Chi nhánh Hà Nội,Ngân hàng Đầu tư và Phát triển Việt Nam - Chi nhánh Hà Nội,Ngân hàng Đầu tư và Phát triển Việt Nam - Chi nhánh Hà Nội,VND,4 tháng,Tín chấp,166.597.685.485,-,,,,166597685485.0,
,,,,,,428.317.685.485,113.520.600.000,,,,428317685485.0,113520600000.0
