row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2018,31/12/2018_1,01/01/2018,01/01/2018_1,numeric__Mối quan hệ,numeric__31/12/2018,numeric__31/12/2018_1,numeric__01/01/2018,numeric__01/01/2018_1
,,,Mối quan hệ,GốcVND,LãiVND,GốcVND,LãiVND,,,,,
Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty con,33.520.000.000,3.349.289.588,113.500.000.000,-,,33520000000.0,3349289588.0,113500000000.0,
Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty con,210.000.000.000,3.633.287.671,-,-,,210000000000.0,3633287671.0,,
Công ty Cổ Phần Đầu Tư Tiến Bộ,Công ty Cổ Phần Đầu Tư Tiến Bộ,Công ty Cổ Phần Đầu Tư Tiến Bộ,Công ty con,18.200.000.000,231.904.109,-,-,,18200000000.0,231904109.0,,
,,,,261.720.000.000,7.214.481.368,113.500.000.000,-,,261720000000.0,7214481368.0,113500000000.0,
