row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2018 > VND,Năm 2017 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2018 > VND,numeric__Năm 2017 > VND
,,,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,1. Lợi nhuận trước thuế,,318.596.087.244,216.324.396.210,,,318596087244.0,216324396210.0
01,01,01,2. Điều chỉnh cho các khoản,,,,,,,
02,01 > 02,02,- Khấu hao tài sản cố định và bất động sản đầu tư,,93.944.417.008,53.520.006.016,,,93944417008.0,53520006016.0
03,01 > 03,03,- Các khoản dự phòng,,(53.169.235.951),(44.609.143.325),,,-53169235951.0,-44609143325.0
04,01 > 04,04,"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiền tệ có gốc ngoại tệ",,(770.011),(32.066.629),,,-770011.0,-32066629.0
05,01 > 05,05,"- Lãi, lỗ từ hoạt động đầu tư",,(66.341.144.067),(27.525.897.718),,,-66341144067.0,-27525897718.0
06,01 > 06,06,- Chi phí lãi vay,,94.388.752.959,45.995.098.271,,,94388752959.0,45995098271.0
08,01 > 08,08,3. Lợi nhuận từ hoạt động kinh doanh trướcthay đổi vốn lưu động,,387.418.107.182,243.672.392.825,,,387418107182.0,243672392825.0
09,01 > 09,09,"- Tăng, giảm các khoản phải thu",,(169.894.698.336),(208.560.555.985),,,-169894698336.0,-208560555985.0
10,01 > 10,10,"- Tăng, giảm hàng tồn kho (*)",,81.211.572.391,(22.376.272.597),,,81211572391.0,-22376272597.0
11,01 > 11,11,"- Tăng, giảm các khoản phải trả (không kể lãivay phải trả, thuế thu nhập doanh nghiệp phàinộp)",,(19.578.344.866),104.701.575.243,,,-19578344866.0,104701575243.0
12,01 > 12,12,"- Tăng, giảm chi phí trả trước",,960.062.184,(21.440.382.340),,,960062184.0,-21440382340.0
14,01 > 14,14,- Tiền lãi vay đã trả,,(82.527.883.535),(38.754.301.434),,,-82527883535.0,-38754301434.0
15,01 > 15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(31.021.954.135),(41.029.082.543),,,-31021954135.0,-41029082543.0
17,01 > 17,17,- Tiền chi khác cho hoạt động kinh doanh,,(4.984.155.251),(3.601.646.500),,,-4984155251.0,-3601646500.0
20,01 > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,161.582.705.635,12.611.726.669,,,161582705635.0,12611726669.0
,,,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,01 > 21,21,"1. Tiền chi để mua sắm, xây dựng tài sản cố địnhvà các tài sản dài hạn khác (**)",,(224.819.351.351),(791.443.032.473),,,-224819351351.0,-791443032473.0
22,01 > 22,22,"2. Tiền thu từ thanh lý, nhượng bán tài sản cốđịnh và các tài sản dài hạn khác",,2.835.623.818,1.929.545.094,,,2835623818.0,1929545094.0
23,01 > 23,23,"3. Tiền chi cho vay, mua các công cụ nợ của đơnvị khác",,(40.000.000.000),(80.000.000.000),,,-40000000000.0,-80000000000.0
24,01 > 24,24,"4. Tiền thu hồi cho vay, bán lại các công cụ nợcủa đơn vị khác",,50.000.000.000,-,,,50000000000.0,
25,01 > 25,25,5. Tiền chi đầu tư góp vốn vào đơn vị khác,,(145.784.089.143),(178.258.387.735),,,-145784089143.0,-178258387735.0
26,01 > 26,26,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,-,5.387.248.510,,,,5387248510.0
27,01 > 27,27,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,62.085.513.812,43.500.808.550,,,62085513812.0,43500808550.0
30,01 > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,(295.682.302.864),(998.883.818.054),,,-295682302864.0,-998883818054.0
