row_label_raw,row_label_full,Tên đơn vị,Địa chỉ,Hoạt động chính,Số cuối năm > Tỷ lệ vốn nằm giữ trực tiếp (%),Số cuối năm > Tỷ lệ quyền biểu quyết (%),Số đầu năm > Tỷ lệ vốn nằm giữ trực tiếp (%),Số đầu năm > Tỷ lệ quyền biểu quyết (%),numeric__Địa chỉ,numeric__Hoạt động chính,numeric__Số cuối năm > Tỷ lệ vốn nằm giữ trực tiếp (%),numeric__Số cuối năm > Tỷ lệ quyền biểu quyết (%),numeric__Số đầu năm > Tỷ lệ vốn nằm giữ trực tiếp (%),numeric__Số đầu năm > Tỷ lệ quyền biểu quyết (%)
"Công ty Cổ phần Nhựa Hà Nội (""Công ty Nhựa Hà Nội"")","Công ty Cổ phần Nhựa Hà Nội (""Công ty Nhựa Hà Nội"")","Công ty Cổ phần Nhựa Hà Nội (""Công ty Nhựa Hà Nội"")","Tổ 12, phường Phúc Lợi, quận Long Biên, thành phố Hà Nội","Sản xuất, kinh doanh các sản phẩm nhựa loại khuôn mẫu","21,37","21,37","20,24","20,24",,,21.37,21.37,20.24,20.24
"Công ty Cổ phần Nhựa Bao bì Vinh (""Công ty Nhựa Bao bì Vinh"")","Công ty Cổ phần Nhựa Bao bì Vinh (""Công ty Nhựa Bao bì Vinh"")","Công ty Cổ phần Nhựa Bao bì Vinh (""Công ty Nhựa Bao bì Vinh"")","Khối 8, phường Bến Thủy, thành phố Vinh, tỉnh Nghệ An, Việt Nam","Sản xuất, kinh doanh nhựa và cao su tổng hợp dạng nguyên sinh","34,84","34,84",10,10,,,34.84,34.84,10.0,10.0
