row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,2.602.911.601.635,2.984.792.771.044,,,2602911601635.0,2984792771044.0
310,310,310,I. Nợ ngắn hạn,,1.848.167.342.009,2.689.123.721.510,,,1848167342009.0,2689123721510.0
311,311,311,1. Phải trả người bán ngắn hạn,15.1,336.952.657.033,415.102.492.838,,151.0,336952657033.0,415102492838.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,15.2,41.338.200.595,49.535.070.294,,152.0,41338200595.0,49535070294.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,16,21.169.387.558,13.812.745.067,,16.0,21169387558.0,13812745067.0
314,314,314,4. Phải trả người lao động,,32.317.692.196,17.593.718.131,,,32317692196.0,17593718131.0
315,315,315,5. Chi phí phải trả ngắn hạn,17,6.349.535.696,6.212.831.306,,17.0,6349535696.0,6212831306.0
319,319,319,6. Phải trả ngắn hạn khác,18,3.114.447.860,5.065.238.775,,18.0,3114447860.0,5065238775.0
320,320,320,7. Vay ngắn hạn,19,1.403.105.977.583,2.181.799.035.431,,19.0,1403105977583.0,2181799035431.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",20,3.819.443.488,2.589.668,,20.0,3819443488.0,2589668.0
330,330,330,II. Nợ dài hạn,,754.744.259.626,295.669.049.534,,,754744259626.0,295669049534.0
331,331,331,1. Phải trả người bán dài hạn,15.1,-,37.686.214.789,,151.0,,37686214789.0
338,338,338,2. Vay dài hạn,19,754.744.259.626,257.982.834.745,,19.0,754744259626.0,257982834745.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.365.657.846.277,3.296.668.882.220,,,4365657846277.0,3296668882220.0
410,410,410,I. Vốn chủ sở hữu,21,4.365.657.846.277,3.296.668.882.220,,21.0,4365657846277.0,3296668882220.0
411,411,411,1. Vốn cổ phần đã phát hành,,3.264.344.960.000,2.217.599.740.000,,,3264344960000.0,2217599740000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.264.344.960.000,2.217.599.740.000,,,3264344960000.0,2217599740000.0
412,412,412,2. Thặng dư vốn cổ phần,,712.606.123.817,692.089.189.329,,,712606123817.0,692089189329.0
418,418,418,3. Quỹ đầu tư phát triển,,72.330.911.673,72.330.911.673,,,72330911673.0,72330911673.0
420,420,420,4. Quỹ khác thuộc vốn chủ sở hữu,,11.612.477.781,11.612.477.781,,,11612477781.0,11612477781.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,304.763.373.006,303.036.563.437,,,304763373006.0,303036563437.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,,117.025.165.725,114.879.509.874,,,117025165725.0,114879509874.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,187.738.207.281,188.157.053.563,,,187738207281.0,188157053563.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,6.968.569.447.912,6.281.461.653.264,,,6968569447912.0,6281461653264.0
