row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,2.578.355.214.658,2.218.669.697.414,2578355214658.0,2218669697414.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,271.450.897.259,256.386.139.806,271450897259.0,256386139806.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,192.216.430.839,196.735.573.019,192216430839.0,196735573019.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,493.197.422.911,304.179.461.128,493197422911.0,304179461128.0
Chi phí khác,Chi phí khác,Chi phí khác,7.857.779.910,15.053.237.425,7857779910.0,15053237425.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.543.077.745.577,2.991.024.108.792,3543077745577.0,2991024108792.0
