row_label_raw,row_label_full,col_0,Giá trị,Dự phòng,Giá trị_1,Dự phòng_1,numeric__Giá trị,numeric__Dự phòng,numeric__Giá trị_1,numeric__Dự phòng_1
Phải thu khác từ bên thứ ba,Phải thu khác từ bên thứ ba,Phải thu khác từ bên thứ ba,38.157.309.110,-,37.037.183.931,-,38157309110.0,,37037183931.0,
"Ký cược, ký quỹ dài hạn (*)","Ký cược, ký quỹ dài hạn (*)","Ký cược, ký quỹ dài hạn (*)",38.157.309.110,-,37.037.183.931,-,38157309110.0,,37037183931.0,
Phải thu khác từ bên liên quan,Phải thu khác từ bên liên quan,Phải thu khác từ bên liên quan,22.360.204.364,-,88.260.274.277,-,22360204364.0,,88260274277.0,
Phải thu chỉ phí xây dựng,Phải thu chỉ phí xây dựng,Phải thu chỉ phí xây dựng,22.360.204.364,-,88.260.274.277,-,22360204364.0,,88260274277.0,
