row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,,
Công ty cổ phần Tasco Nam Thái,Phải thu khách hàng ngắn hạn > Công ty cổ phần Tasco Nam Thái,Công ty cổ phần Tasco Nam Thái,214.908.607,214.908.607,214908607.0,214908607.0
Công ty cổ phần VETC,Phải thu khách hàng ngắn hạn > Công ty cổ phần VETC,Công ty cổ phần VETC,373.088.430,2.318.210.549,373088430.0,2318210549.0
Công ty TNHH Bảo hiểm Tasco,Phải thu khách hàng ngắn hạn > Công ty TNHH Bảo hiểm Tasco,Công ty TNHH Bảo hiểm Tasco,254.439.900,385.000.000,254439900.0,385000000.0
Công ty cổ phần Greenlynk Automotives,Phải thu khách hàng ngắn hạn > Công ty cổ phần Greenlynk Automotives,Công ty cổ phần Greenlynk Automotives,3.436.949.200,2.864.400.000,3436949200.0,2864400000.0
Công ty cổ phần DNP Holding,Phải thu khách hàng ngắn hạn > Công ty cổ phần DNP Holding,Công ty cổ phần DNP Holding,193.436.100,264.000.000,193436100.0,264000000.0
Công ty cổ phần CMC,Phải thu khách hàng ngắn hạn > Công ty cổ phần CMC,Công ty cổ phần CMC,181.081.000,265.000.000,181081000.0,265000000.0
Công ty cổ phần Dịch vụ Tổng hợp Sài Gòn,Phải thu khách hàng ngắn hạn > Công ty cổ phần Dịch vụ Tổng hợp Sài Gòn,Công ty cổ phần Dịch vụ Tổng hợp Sài Gòn,443.628.900,-,443628900.0,
Công ty cổ phần du lịch Hồng Hải,Phải thu khách hàng ngắn hạn > Công ty cổ phần du lịch Hồng Hải,Công ty cổ phần du lịch Hồng Hải,156.370.500,-,156370500.0,
Công ty TNHH Carpla Auto Parts,Phải thu khách hàng ngắn hạn > Công ty TNHH Carpla Auto Parts,Công ty TNHH Carpla Auto Parts,101.351.250,-,101351250.0,
Công ty TNHH Tasco Investment (*),Phải thu khách hàng ngắn hạn > Công ty TNHH Tasco Investment (*),Công ty TNHH Tasco Investment (*),579.150.000,-,579150000.0,
Công ty cổ phần Năng lượng Tasco (*),Phải thu khách hàng ngắn hạn > Công ty cổ phần Năng lượng Tasco (*),Công ty cổ phần Năng lượng Tasco (*),27.799.200,-,27799200.0,
Cộng,Phải thu khách hàng ngắn hạn > Cộng,Cộng,5.962.203.087,6.311.519.156,5962203087.0,6311519156.0
