row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Dự án khu đô thị mới (*),Dự án khu đô thị mới (*),Dự án khu đô thị mới (*),205.140.582.795,205.140.582.795,216.870.533.498,216.870.533.498,205140582795.0,205140582795.0,216870533498.0,216870533498.0
Dự án khu nhà ở sinh thái,Dự án khu nhà ở sinh thái,Dự án khu nhà ở sinh thái,98.147.790.796,98.147.790.796,158.559.571.533,158.559.571.533,98147790796.0,98147790796.0,158559571533.0,158559571533.0
Dự án khu nhà ở đô thị,Dự án khu nhà ở đô thị,Dự án khu nhà ở đô thị,134.172.854.094,134.172.854.094,41.274.755.164,41.274.755.164,134172854094.0,134172854094.0,41274755164.0,41274755164.0
Cộng,Cộng,Cộng,437.461.227.685,437.461.227.685,416.704.860.195,416.704.860.195,437461227685.0,437461227685.0,416704860195.0,416704860195.0
