row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2024VND,1/1/2024VND,,
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,446.313.320.167,334.452.974.387,446313320167.0,334452974387.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,4.210.727.835.050,3.973.494.355.509,4210727835050.0,3973494355509.0
,,,4.657.041.155.217,4.307.947.329.896,4657041155217.0,4307947329896.0
