row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2024VND,2023VND,,
Công ty Cổ phần Bia Sài Gòn - Bến Tre,Công ty Cổ phần Bia Sài Gòn - Bến Tre,Công ty Cổ phần Bia Sài Gòn - Bến Tre,Công ty Cổ phần Bia Sài Gòn - Bến Tre,Công ty Cổ phần Bia Sài Gòn - Bến Tre,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Bến Tre > Bán nguyên vật liệu,Bán nguyên vật liệu,391.491.843.422,329.922.251.844,391491843422.0,329922251844.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Bến Tre > Mua hàng hóa,Mua hàng hóa,1.010.309.483.610,915.125.207.400,1010309483610.0,915125207400.0
Mua vật liệu bao bì,Công ty Cổ phần Bia Sài Gòn - Bến Tre > Mua vật liệu bao bì,Mua vật liệu bao bì,5.440.861.922,-,5440861922.0,
Thu nhập từ cổ tức,Công ty Cổ phần Bia Sài Gòn - Bến Tre > Thu nhập từ cổ tức,Thu nhập từ cổ tức,-,1.000.000.000,,1000000000.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Bến Tre > Giao dịch khác,Giao dịch khác,181.912.317,190.248.984,181912317.0,190248984.0
Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Bán nguyên vật liệu,Bán nguyên vật liệu,380.757.940.617,342.787.576.481,380757940617.0,342787576481.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Mua hàng hóa,Mua hàng hóa,994.536.815.360,849.780.900.170,994536815360.0,849780900170.0
Mua nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Mua nguyên vật liệu,Mua nguyên vật liệu,-,11.988.307,,11988307.0
Thu nhập từ cổ tức,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Thu nhập từ cổ tức,Thu nhập từ cổ tức,1.500.000.000,4.500.000.000,1500000000.0,4500000000.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Giao dịch khác,Giao dịch khác,123.391.983,110.277.456,123391983.0,110277456.0
Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa > Bán nguyên vật liệu,Bán nguyên vật liệu,314.544.631.640,295.466.785.546,314544631640.0,295466785546.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa > Mua hàng hóa,Mua hàng hóa,778.843.862.900,778.055.911.200,778843862900.0,778055911200.0
Mua nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa > Mua nguyên vật liệu,Mua nguyên vật liệu,2.175.000,687.869.923,2175000.0,687869923.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa > Giao dịch khác,Giao dịch khác,117.259.065,93.981.918,117259065.0,93981918.0
Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Bán nguyên vật liệu,Bán nguyên vật liệu,242.421.004.559,325.563.423.603,242421004559.0,325563423603.0
Doanh thu khác,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Doanh thu khác,Doanh thu khác,-,32.791.500,,32791500.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Mua hàng hóa,Mua hàng hóa,681.604.960.930,879.507.165.000,681604960930.0,879507165000.0
Mua nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Mua nguyên vật liệu,Mua nguyên vật liệu,1.913.695.691,4.895.240,1913695691.0,4895240.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Giao dịch khác,Giao dịch khác,132.447.525,180.400.179,132447525.0,180400179.0
Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,,
Bán nguyên vật liệu,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Bán nguyên vật liệu,Bán nguyên vật liệu,241.882.736.055,214.594.785.873,241882736055.0,214594785873.0
Mua hàng hóa,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Mua hàng hóa,Mua hàng hóa,620.995.469.030,596.434.545.450,620995469030.0,596434545450.0
Thu nhập từ cổ tức,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Thu nhập từ cổ tức,Thu nhập từ cổ tức,-,2.881.500.000,,2881500000.0
Giao dịch khác,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Giao dịch khác,Giao dịch khác,77.685.348,204.881.484,77685348.0,204881484.0
Công ty Cổ phần Bia Sài Gòn - Phú Thọ,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Phú Thọ > Bán nguyên vật liệu,Bán nguyên vật liệu,211.995.403.808,164.603.225.959,211995403808.0,164603225959.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Phú Thọ > Mua hàng hóa,Mua hàng hóa,542.111.649.150,488.674.820.020,542111649150.0,488674820020.0
Mua nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Phú Thọ > Mua nguyên vật liệu,Mua nguyên vật liệu,38.118.000,-,38118000.0,
Thu nhập từ cổ tức,Công ty Cổ phần Bia Sài Gòn - Phú Thọ > Thu nhập từ cổ tức,Thu nhập từ cổ tức,3.378.750.000,1.689.375.000,3378750000.0,1689375000.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Phú Thọ > Giao dịch khác,Giao dịch khác,61.723.350,135.876.714,61723350.0,135876714.0
Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu > Bán nguyên vật liệu,Bán nguyên vật liệu,56.053.841.204,49.348.198.953,56053841204.0,49348198953.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu > Mua hàng hóa,Mua hàng hóa,267.880.398.900,276.598.490.120,267880398900.0,276598490120.0
