row_label_raw,row_label_full,col_0,31/12/2024 > Giá gốc VND,31/12/2024 > Dự phòng VND,31/12/2024 > Giá trị có thể thu hồi VND,numeric__31/12/2024 > Giá gốc VND,numeric__31/12/2024 > Dự phòng VND,numeric__31/12/2024 > Giá trị có thể thu hồi VND
Phải thu của khách hàng,Phải thu của khách hàng,Phải thu của khách hàng,19.988.919.539,(10.656.929.482),9.331.990.057,19988919539.0,-10656929482.0,9331990057.0
Phải thu ngắn hạn khác (Thuyết minh 9(a)),Phải thu ngắn hạn khác (Thuyết minh 9(a)),Phải thu ngắn hạn khác (Thuyết minh 9(a)),277.230.733.543,(277.230.733.543),-,277230733543.0,-277230733543.0,
,,,297.219.653.082,(287.887.663.025),9.331.990.057,297219653082.0,-287887663025.0,9331990057.0
,,,1/1/2024,1/1/2024,1/1/2024,,,
,,,Giá gốc VND,Dự phòng VND,Giá trị có thể thu hồi VND,,,
Phải thu ngắn hạn khác (Thuyết minh 9(a)),Phải thu ngắn hạn khác (Thuyết minh 9(a)),Phải thu ngắn hạn khác (Thuyết minh 9(a)),277.230.733.543,(277.230.733.543),-,277230733543.0,-277230733543.0,
