row_label_raw,row_label_full,Bán hàng hóa và thành phẩm(không bao gồm thuế tiêu thụ đặc biệt),31.197.007.898.165,29.618.503.713.233,numeric__31.197.007.898.165,numeric__29.618.503.713.233
Doanh thu khác,Doanh thu khác,Doanh thu khác,30.706.865.795,26.175.991.264,30706865795.0,26175991264.0
Mua hàng hóa,Mua hàng hóa,Mua hàng hóa,23.286.542.280,17.862.210.360,23286542280.0,17862210360.0
Mua dịch vụ,Mua dịch vụ,Mua dịch vụ,19.754.037.000,21.840.753.600,19754037000.0,21840753600.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,1.636.447.813,1.562.048.201,1636447813.0,1562048201.0
Chi phí thuê pallet,Chi phí thuê pallet,Chi phí thuê pallet,2.163.395.033,869.915.091,2163395033.0,869915091.0
Chi phí sử dụng vỏ chai,Chi phí sử dụng vỏ chai,Chi phí sử dụng vỏ chai,26.941.524.424,22.179.438.896,26941524424.0,22179438896.0
Lợi nhuận được chia,Lợi nhuận được chia,Lợi nhuận được chia,1.011.419.486.872,936.367.215.383,1011419486872.0,936367215383.0
Giao dịch khác,Giao dịch khác,Giao dịch khác,(4.741.181.625),1.645.226.136,-4741181625.0,1645226136.0
