row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2024VND,2023VND,,
Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,,
Doanh thu khác,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Doanh thu khác,Doanh thu khác,2.466.959.656,635.930.000,2466959656.0,635930000.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Mua hàng hóa,Mua hàng hóa,16.818.600,12.678.640,16818600.0,12678640.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,149.377.617.743,175.263.752.257,149377617743.0,175263752257.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,10.790.057.698,10.288.761.594,10790057698.0,10288761594.0
Thu nhập từ cổ tức,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Thu nhập từ cổ tức,Thu nhập từ cổ tức,76.484.040.102,134.304.252.099,76484040102.0,134304252099.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Giao dịch khác,Giao dịch khác,2.746.932.232,4.769.158.818,2746932232.0,4769158818.0
Công ty TNHH Một Thành viên Cơ khí Sa Be Co,Công ty TNHH Một Thành viên Cơ khí Sa Be Co,Công ty TNHH Một Thành viên Cơ khí Sa Be Co,Công ty TNHH Một Thành viên Cơ khí Sa Be Co,Công ty TNHH Một Thành viên Cơ khí Sa Be Co,,
Doanh thu khác,Công ty TNHH Một Thành viên Cơ khí Sa Be Co > Doanh thu khác,Doanh thu khác,269.387.927,138.085.982,269387927.0,138085982.0
Mua dịch vụ báo trì,Công ty TNHH Một Thành viên Cơ khí Sa Be Co > Mua dịch vụ báo trì,Mua dịch vụ báo trì,38.294.863.787,38.020.187.877,38294863787.0,38020187877.0
Mua công cụ và dụng cụ,Công ty TNHH Một Thành viên Cơ khí Sa Be Co > Mua công cụ và dụng cụ,Mua công cụ và dụng cụ,12.478.087.296,22.578.280.585,12478087296.0,22578280585.0
Lợi nhuận được chia,Công ty TNHH Một Thành viên Cơ khí Sa Be Co > Lợi nhuận được chia,Lợi nhuận được chia,7.463.114.830,3.456.071.673,7463114830.0,3456071673.0
Giao dịch khác,Công ty TNHH Một Thành viên Cơ khí Sa Be Co > Giao dịch khác,Giao dịch khác,2.853.978.526,-,2853978526.0,
Công ty Cổ phần Bao bì Bia Sài Gòn,Công ty Cổ phần Bao bì Bia Sài Gòn,Công ty Cổ phần Bao bì Bia Sài Gòn,Công ty Cổ phần Bao bì Bia Sài Gòn,Công ty Cổ phần Bao bì Bia Sài Gòn,,
Doanh thu khác,Công ty Cổ phần Bao bì Bia Sài Gòn > Doanh thu khác,Doanh thu khác,151.107.000,-,151107000.0,
Mua vật liệu bao bì,Công ty Cổ phần Bao bì Bia Sài Gòn > Mua vật liệu bao bì,Mua vật liệu bao bì,217.393.816.250,206.914.460.220,217393816250.0,206914460220.0
Giao dịch khác,Công ty Cổ phần Bao bì Bia Sài Gòn > Giao dịch khác,Giao dịch khác,155.141.088,-,155141088.0,
Công ty Cổ phần Rượu Bình Tây,Công ty Cổ phần Rượu Bình Tây,Công ty Cổ phần Rượu Bình Tây,Công ty Cổ phần Rượu Bình Tây,Công ty Cổ phần Rượu Bình Tây,,
Mua hàng hóa,Công ty Cổ phần Rượu Bình Tây > Mua hàng hóa,Mua hàng hóa,517.120.000,677.598.000,517120000.0,677598000.0
Thu nhập từ cổ tức,Công ty Cổ phần Rượu Bình Tây > Thu nhập từ cổ tức,Thu nhập từ cổ tức,6.422.834.000,6.422.834.000,6422834000.0,6422834000.0
Công ty TNHH Một Thành viên Bia Sài Gòn,Công ty TNHH Một Thành viên Bia Sài Gòn,Công ty TNHH Một Thành viên Bia Sài Gòn,Công ty TNHH Một Thành viên Bia Sài Gòn,Công ty TNHH Một Thành viên Bia Sài Gòn,,
Góp vốn,Công ty TNHH Một Thành viên Bia Sài Gòn > Góp vốn,Góp vốn,-,50.000.000,,50000000.0
Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,,
Công ty Cổ phần Tập đoàn Bia Sài Gòn - Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn - Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn - Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn - Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn - Bình Tây,,
Bán nguyên vật liệu,Công ty Cổ phần Tập đoàn Bia Sài Gòn - Bình Tây > Bán nguyên vật liệu,Bán nguyên vật liệu,701.743.097.473,662.170.097.085,701743097473.0,662170097085.0
Mua hàng hóa,Công ty Cổ phần Tập đoàn Bia Sài Gòn - Bình Tây > Mua hàng hóa,Mua hàng hóa,1.805.890.146.330,1.756.634.387.300,1805890146330.0,1756634387300.0
