row_label_raw,row_label_full,col_0,1/1/2024VND,Phát sinhVND,Đã nộpVND,Cán trừVND,31/12/2024VND,numeric__1/1/2024VND,numeric__Phát sinhVND,numeric__Đã nộpVND,numeric__Cán trừVND,numeric__31/12/2024VND
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,226.786.750.653,2.556.767.526.423,(2.557.678.625.005),-,225.875.652.071,226786750653.0,2556767526423.0,-2557678625005.0,,225875652071.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,189.026.186.580,578.298.848.337,(622.739.562.115),-,144.585.472.802,189026186580.0,578298848337.0,-622739562115.0,,144585472802.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,4.973.481.173.545,(735.544.076.238),(4.237.937.097.307),-,,4973481173545.0,-735544076238.0,-4237937097307.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,7.787.039.811,50.592.821.191,(54.236.400.686),-,4.143.460.316,7787039811.0,50592821191.0,-54236400686.0,,4143460316.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,2.640.472.095,(2.640.472.095),-,-,,2640472095.0,-2640472095.0,,
Thuế đất và tiền thuê đất,Thuế đất và tiền thuê đất,Thuế đất và tiền thuê đất,1.581.049.806,54.201.970.065,(46.423.517.555),(7.778.452.510),1.581.049.806,1581049806.0,54201970065.0,-46423517555.0,-7778452510.0,1581049806.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,2.115.680,23.819.040,(24.749.760),-,1.184.960,2115680.0,23819040.0,-24749760.0,,1184960.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.554.704.916,32.914.685.112,(33.292.134.715),-,1.177.255.313,1554704916.0,32914685112.0,-33292134715.0,,1177255313.0
,,,426.737.847.446,8.248.921.315.808,(4.052.579.538.169),(4.245.715.549.817),377.364.075.268,426737847446.0,8248921315808.0,-4052579538169.0,-4245715549817.0,377364075268.0
