row_label_raw,row_label_full,Bán nguyên vật liệu,1.428.448.111.286,1.272.011.333.624,numeric__1.428.448.111.286,numeric__1.272.011.333.624
Doanh thu khác,Doanh thu khác,Doanh thu khác,103.544.000,-,103544000.0,
Mua hàng hóa,Mua hàng hóa,Mua hàng hóa,3.633.117.527.970,3.415.381.533.190,3633117527970.0,3415381533190.0
Mua nguyên vật liệu,Mua nguyên vật liệu,Mua nguyên vật liệu,44.583.192,87.210.673,44583192.0,87210673.0
Thu nhập từ cổ tức,Thu nhập từ cổ tức,Thu nhập từ cổ tức,59.900.000.000,44.925.000.000,59900000000.0,44925000000.0
Giao dịch khác,Giao dịch khác,Giao dịch khác,505.168.902,8.470.414.754,505168902.0,8470414754.0
