row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2024VND,2023VND,,
"C.A.I Co., Ltd","C.A.I Co., Ltd","C.A.I Co., Ltd","C.A.I Co., Ltd","C.A.I Co., Ltd",,
Mua dịch vụ,"C.A.I Co., Ltd > Mua dịch vụ",Mua dịch vụ,-,759.058.000,,759058000.0
"Dhospaak Co., Ltd","Dhospaak Co., Ltd","Dhospaak Co., Ltd","Dhospaak Co., Ltd","Dhospaak Co., Ltd",,
Mua dịch vụ,"Dhospaak Co., Ltd > Mua dịch vụ",Mua dịch vụ,-,164.402.411,,164402411.0
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,,
"Lương, thưởng và thù lao","Lương, thưởng và thù lao","Lương, thưởng và thù lao","Lương, thưởng và thù lao","Lương, thưởng và thù lao",,
Ông Koh Poh Tiong – Chủ tịch,Ông Koh Poh Tiong – Chủ tịch,Ông Koh Poh Tiong – Chủ tịch,-,-,,
Ông Pramoad Phornprapha – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Ông Pramoad Phornprapha – Thành viên,Ông Pramoad Phornprapha – Thành viên,676.000.000,676.000.000,676000000.0,676000000.0
Ông Nguyễn Tiến Vy – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Ông Nguyễn Tiến Vy – Thành viên,Ông Nguyễn Tiến Vy – Thành viên,988.000.000,988.000.000,988000000.0,988000000.0
Ông Michael Chye Hin Fah – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Ông Michael Chye Hin Fah – Thành viên,Ông Michael Chye Hin Fah – Thành viên,910.000.000,838.000.000,910000000.0,838000000.0
Bà Trần Kim Nga – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Bà Trần Kim Nga – Thành viên,Bà Trần Kim Nga – Thành viên,910.000.000,838.000.000,910000000.0,838000000.0
Ông Lê Thanh Tuân – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Ông Lê Thanh Tuân – Thành viên,Ông Lê Thanh Tuân – Thành viên,910.000.000,838.000.000,910000000.0,838000000.0
Bà Ngô Minh Châu – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Bà Ngô Minh Châu – Thành viên,Bà Ngô Minh Châu – Thành viên,910.000.000,838.000.000,910000000.0,838000000.0
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,,
Lương và thường,Ban Tổng Giám đốc > Lương và thường,Lương và thường,32.377.865.340,31.119.357.392,32377865340.0,31119357392.0
Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,,
Thù lao,Ủy ban Kiểm toán > Thù lao,Thù lao,1.014.000.000,1.014.000.000,1014000000.0,1014000000.0
