row_label_raw,row_label_full,Bán nguyên vật liệu,581.197.311.970,458.103.835.544,numeric__581.197.311.970,numeric__458.103.835.544
Doanh thu khác,Doanh thu khác,Doanh thu khác,154.092.000,-,154092000.0,
Mua hàng hóa,Mua hàng hóa,Mua hàng hóa,1.485.863.286.840,1.258.139.250.100,1485863286840.0,1258139250100.0
Mua nguyên vật liệu,Mua nguyên vật liệu,Mua nguyên vật liệu,95.700.000,-,95700000.0,
Giao dịch khác,Giao dịch khác,Giao dịch khác,268.091.799,367.124.970,268091799.0,367124970.0
