row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,611.466.439.253,798.175.829.754,611466439253.0,798175829754.0
Tăng đầu tư vào công ty liên kết trong năm,Tăng đầu tư vào công ty liên kết trong năm,Tăng đầu tư vào công ty liên kết trong năm,16.500.000.000,50.118.000.000,16500000000.0,50118000000.0
Tăng đầu tư vào công ty liên kết thông qua hợp nhất kinh doanh trong năm (Thuyết minh 5),Tăng đầu tư vào công ty liên kết thông qua hợp nhất kinh doanh trong năm (Thuyết minh 5),Tăng đầu tư vào công ty liên kết thông qua hợp nhất kinh doanh trong năm (Thuyết minh 5),21.000.000.000,-,21000000000.0,
Tăng đầu tư vào các đơn vị khác thông qua hợp nhất kinh doanh trong năm (Thuyết minh 5),Tăng đầu tư vào các đơn vị khác thông qua hợp nhất kinh doanh trong năm (Thuyết minh 5),Tăng đầu tư vào các đơn vị khác thông qua hợp nhất kinh doanh trong năm (Thuyết minh 5),29.400.000.000,-,29400000000.0,
Tăng đầu tư vào các đơn vị khác trong năm,Tăng đầu tư vào các đơn vị khác trong năm,Tăng đầu tư vào các đơn vị khác trong năm,102.850.997.051,120.600.188.639,102850997051.0,120600188639.0
Chuyển từ các khoản phải thu khác,Chuyển từ các khoản phải thu khác,Chuyển từ các khoản phải thu khác,-,19.400.000.000,,19400000000.0
Tăng do bán công ty con và ghi nhận phần đầu tư còn lại là đầu tư vào công ty liên kết (Thuyết minh 7(b)),Tăng do bán công ty con và ghi nhận phần đầu tư còn lại là đầu tư vào công ty liên kết (Thuyết minh 7(b)),Tăng do bán công ty con và ghi nhận phần đầu tư còn lại là đầu tư vào công ty liên kết (Thuyết minh 7(b)),72.190.594.874,99.773.115.895,72190594874.0,99773115895.0
Giảm do thanh lý công ty liên kết (*),Giảm do thanh lý công ty liên kết (*),Giảm do thanh lý công ty liên kết (*),(87.469.092.992),(157.819.707.875),-87469092992.0,-157819707875.0
Bán các khoản đầu tư vào các đơn vị khác,Bán các khoản đầu tư vào các đơn vị khác,Bán các khoản đầu tư vào các đơn vị khác,(43.317.597.051),(344.363.030.854),-43317597051.0,-344363030854.0
Giảm do bán công ty con (Thuyết minh 7(b)),Giảm do bán công ty con (Thuyết minh 7(b)),Giảm do bán công ty con (Thuyết minh 7(b)),(66.204.920.000),-,-66204920000.0,
Chia lãi từ các công ty liên kết (**),Chia lãi từ các công ty liên kết (**),Chia lãi từ các công ty liên kết (**),2.478.511.593,25.582.043.694,2478511593.0,25582043694.0
Cổ tức nhận được từ các công ty liên kết,Cổ tức nhận được từ các công ty liên kết,Cổ tức nhận được từ các công ty liên kết,(3.283.200.000),-,-3283200000.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,655.611.732.728,611.466.439.253,655611732728.0,611466439253.0
