row_label_raw,row_label_full,col_0,1/1/2016VND(phân loại lại),1/1/2016VND(theo báo cáotrước đây),numeric__1/1/2016VND(phân loại lại),numeric__1/1/2016VND(theo báo cáotrước đây)
Hàng tồn kho,Hàng tồn kho,Hàng tồn kho,2.784.772.491.573,2.738.476.475.440,2784772491573.0,2738476475440.0
Tài sân dài hạn khác,Tài sân dài hạn khác,Tài sân dài hạn khác,20.163.679.917,66.459.696.050,20163679917.0,66459696050.0
