row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2016,Ngày 31 tháng 12 năm 2016_1,Địa chỉ,Số lượng,% lợi ích kinh tế,% quyền biểu quyết,Giá trị ghi số VND,Dự phòng VND,Giá trị hợp lý VND,numeric__Ngày 31 tháng 12 năm 2016_1,numeric__Địa chỉ,numeric__Số lượng,numeric__% lợi ích kinh tế,numeric__% quyền biểu quyết,numeric__Giá trị ghi số VND,numeric__Dự phòng VND,numeric__Giá trị hợp lý VND
Các công ty khác,Các công ty khác,Các công ty khác,Các công ty khác,Các công ty khác,Các công ty khác,Các công ty khác,Các công ty khác,Các công ty khác,Các công ty khác,Các công ty khác,,,,,,,,
• Công ty TNHH SX-XD-DV Hoa Đồng (ii),Các công ty khác > • Công ty TNHH SX-XD-DV Hoa Đồng (ii),• Công ty TNHH SX-XD-DV Hoa Đồng (ii),• Công ty TNHH SX-XD-DV Hoa Đồng (ii),"Đất Mới, Phường Bình Trị Đông A,Quận Bình Tân, Thành phố Hồ Chí Minh",-,(ii),(ii),200.000.000.000,,(*),,,,,,200000000000.0,,
• Công ty Cổ phần Đầu tư Thành Thành Công,Các công ty khác > • Công ty Cổ phần Đầu tư Thành Thành Công,• Công ty Cổ phần Đầu tư Thành Thành Công,• Công ty Cổ phần Đầu tư Thành Thành Công,"62 Trần Huy Liệu, Quận Phú Nhuận,Thành phố Hồ Chí Minh",4.500.000,"2,25%","2,25%",153.000.000.000,,(*),,,4500000.0,0.0225,0.0225,153000000000.0,,
• Công ty Cổ phần Đầu tư Tín Việt,Các công ty khác > • Công ty Cổ phần Đầu tư Tín Việt,• Công ty Cổ phần Đầu tư Tín Việt,• Công ty Cổ phần Đầu tư Tín Việt,"262 Huỳnh Văn Bánh, Phường 11,Quận Phú Nhuận, Thành phố Hồ Chí Minh",6.409.500,"16,14%","16,14%",63.381.677.794,,(*),,,6409500.0,0.16140000000000002,0.16140000000000002,63381677794.0,,
• Công ty Đầu tư và Địa ốc Sài Gòn Chợ Lớn,Các công ty khác > • Công ty Đầu tư và Địa ốc Sài Gòn Chợ Lớn,• Công ty Đầu tư và Địa ốc Sài Gòn Chợ Lớn,• Công ty Đầu tư và Địa ốc Sài Gòn Chợ Lớn,"22 Nguyễn Biểu, Phường 2, Quận 5,Thành phố Hồ Chí Minh",291.790,"12,69%","12,69%",3.367.140.000,,(*),,,291790.0,0.12689999999999999,0.12689999999999999,3367140000.0,,
• Công ty Cổ phần Đầu tư và Xây dựngCông nghệ mới Đại Nam,Các công ty khác > • Công ty Cổ phần Đầu tư và Xây dựngCông nghệ mới Đại Nam,• Công ty Cổ phần Đầu tư và Xây dựngCông nghệ mới Đại Nam,• Công ty Cổ phần Đầu tư và Xây dựngCông nghệ mới Đại Nam,"KCN Sống Thần 3, Xã Tân Vĩnh Hiệp,Huyện Tân Uyên, Tỉnh Bình Dương",100.000,"3,33%","3,33%",1.000.000.000,,(*),,,100000.0,0.0333,0.0333,1000000000.0,,
• Công ty Cổ phần Chè Lâm Đồng (iii),Các công ty khác > • Công ty Cổ phần Chè Lâm Đồng (iii),• Công ty Cổ phần Chè Lâm Đồng (iii),• Công ty Cổ phần Chè Lâm Đồng (iii),"1 Quang Trung, Thành phố Bảo Lộc,Tỉnh Lâm Đồng",490.000,"10,80%","10,80%",29.400.000.000,,(*),,,490000.0,0.10800000000000001,0.10800000000000001,29400000000.0,,
,,,,,,,,450.148.817.794,-,,,,,,,450148817794.0,,
,,,,,,,,655.611.732.728,-,,,,,,,655611732728.0,,
