row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2016 VND > 8.799.287.457,Số phải nộp trong năm VND > 130.873.478.828,Tăng do mua công ty con(Thuyết minh 5)VND > -,Số đã nộp trong năm VND > (41.481.667.373),Giảm do bán công ty con(Thuyết minh 7(b))VND > (181.589.058),Cán trừ VND > (82.438.336.562),31/12/2016 VND > 15.571.173.292,numeric__1/1/2016 VND > 8.799.287.457,numeric__Số phải nộp trong năm VND > 130.873.478.828,numeric__Tăng do mua công ty con(Thuyết minh 5)VND > -,numeric__Số đã nộp trong năm VND > (41.481.667.373),numeric__Giảm do bán công ty con(Thuyết minh 7(b))VND > (181.589.058),numeric__Cán trừ VND > (82.438.336.562),numeric__31/12/2016 VND > 15.571.173.292
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,9.739.466.146,61.775.536.712,-,(31.709.655.451),(170.822.066),680.526.186,40.315.051.527,9739466146.0,61775536712.0,,-31709655451.0,-170822066.0,680526186.0,40315051527.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.051.202.803,17.232.269.079,6.888.888,(17.738.287.334),(333.333),8.053.925,2.559.794.028,3051202803.0,17232269079.0,6888888.0,-17738287334.0,-333333.0,8053925.0,2559794028.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,10.205.730.904,348.471.598.621,40.629.122,(357.500.381.916),(1.043.153.083),-,174.423.648,10205730904.0,348471598621.0,40629122.0,-357500381916.0,-1043153083.0,,174423648.0
,,,31.795.687.310,558.352.883.240,47.518.010,(448.429.992.074),(1.395.897.540),(81.749.756.451),58.620.442.495,31795687310.0,558352883240.0,47518010.0,-448429992074.0,-1395897540.0,-81749756451.0,58620442495.0
(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,,,,,,,
,,,,,1/1/2016 VND,Số phát sinh/dã nộp trong năm VND,Giảm do bán công ty con(Thuyết minh 7(b))VND,Cán trừ VND,31/12/2016 VND,,,,,,,
Thuế thu nhập doanh nghiệp,(b) Thuế và các khoản phải thu Nhà nước > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,,,11.736.508.621,9.246.220.757,-,680.526.186,21.663.255.564,,,11736508621.0,9246220757.0,,680526186.0,21663255564.0
Thuế khác,(b) Thuế và các khoản phải thu Nhà nước > Thuế khác,Thuế khác,,,-,233.487.177,(8.053.925),-,225.433.252,,,,233487177.0,-8053925.0,,225433252.0
,,,,,11.736.508.621,9.479.707.934,(8.053.925),680.526.186,21.888.688.816,,,11736508621.0,9479707934.0,-8053925.0,680526186.0,21888688816.0
