row_label_raw,row_label_full,col_0,Bình Tây VND,SCC VND,Tổng VND,numeric__Bình Tây VND,numeric__SCC VND,numeric__Tổng VND
Tổng giá vốn khoản đầu tư đã thanh lý,Tổng giá vốn khoản đầu tư đã thanh lý,Tổng giá vốn khoản đầu tư đã thanh lý,33.978.316.147,1.242.603.631,35.220.919.778,33978316147.0,1242603631.0,35220919778.0
Lãi từ bán công ty con,Lãi từ bán công ty con,Lãi từ bán công ty con,62.140.161.036,5.350.741,62.145.511.777,62140161036.0,5350741.0,62145511777.0
Tổng giá bán,Tổng giá bán,Tổng giá bán,96.118.477.183,1.247.954.372,97.366.431.555,96118477183.0,1247954372.0,97366431555.0
Trừ: tiền gửi ngân hàng của công ty con đã bán,Trừ: tiền gửi ngân hàng của công ty con đã bán,Trừ: tiền gửi ngân hàng của công ty con đã bán,30.382.517.259,128.699.618,30.511.216.877,30382517259.0,128699618.0,30511216877.0
Trừ: bán công ty con nhưng chưa thu tiền,Trừ: bán công ty con nhưng chưa thu tiền,Trừ: bán công ty con nhưng chưa thu tiền,58.566.177.983,-,58.566.177.983,58566177983.0,,58566177983.0
"Dòng tiền từ thanh lý công ty con, đã trừ đi số dư tiền trên báo cáo lưu chuyển tiền tệ hợp nhất","Dòng tiền từ thanh lý công ty con, đã trừ đi số dư tiền trên báo cáo lưu chuyển tiền tệ hợp nhất","Dòng tiền từ thanh lý công ty con, đã trừ đi số dư tiền trên báo cáo lưu chuyển tiền tệ hợp nhất",7.169.781.941,1.119.254.754,8.289.036.695,7169781941.0,1119254754.0,8289036695.0
