row_label_raw,row_label_full,col_0,2016,2016_1,2015,2015_1,numeric__2016,numeric__2016_1,numeric__2015,numeric__2015_1
,,,Số cổ phần,VND,Số cổ phần,VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,217.067.945,2.170.679.450.000,157.656.336,1.576.563.360.000,217067945.0,2170679450000.0,157656336.0,1576563360000.0
Phát hành cổ phiếu và cổ phiếu,Phát hành cổ phiếu và cổ phiếu,Phát hành cổ phiếu và cổ phiếu,,,,,,,,
thường trong năm,Phát hành cổ phiếu và cổ phiếu > thường trong năm,thường trong năm,-,-,59.412.867,594.128.670.000,,,59412867.0,594128670000.0
Mua lại cổ phiếu quỹ,Phát hành cổ phiếu và cổ phiếu > Mua lại cổ phiếu quỹ,Mua lại cổ phiếu quỹ,-,-,(1.189),(11.890.000),,,-1189.0,-11890000.0
Giảm khác,Phát hành cổ phiếu và cổ phiếu > Giảm khác,Giảm khác,-,-,(69),(690.000),,,-69.0,-690000.0
Số dư cuối năm,Phát hành cổ phiếu và cổ phiếu > Số dư cuối năm,Số dư cuối năm,217.067.945,2.170.679.450.000,217.067.945,2.170.679.450.000,217067945.0,2170679450000.0,217067945.0,2170679450000.0
