row_label_raw,row_label_full,col_0,Ngắn hạn,Ngắn hạn_1,Dài hạn,Dài hạn_1,numeric__Ngắn hạn,numeric__Ngắn hạn_1,numeric__Dài hạn,numeric__Dài hạn_1
,,,2016VND,2015VND,2016VND,2015VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,452.950.000.000,513.120.644.476,11.212.097.032,189.163.736,452950000000.0,513120644476.0,11212097032.0,189163736.0
Các khoản cho vay cấp cho các đơn vị khác,Các khoản cho vay cấp cho các đơn vị khác,Các khoản cho vay cấp cho các đơn vị khác,1.073.083.204.282,752.091.128.000,30.000.000.000,340.000.000.000,1073083204282.0,752091128000.0,30000000000.0,340000000000.0
Tăng do mua công ty con (Thuyết minh 5),Tăng do mua công ty con (Thuyết minh 5),Tăng do mua công ty con (Thuyết minh 5),20.500.000.000,-,-,,20500000000.0,,,
Thu hồi các khoản cho vay cấp cho các đơn vị khác,Thu hồi các khoản cho vay cấp cho các đơn vị khác,Thu hồi các khoản cho vay cấp cho các đơn vị khác,(769.397.000.000),(785.695.503.476),(11.212.097.032),(328.977.066.704),-769397000000.0,-785695503476.0,-11212097032.0,-328977066704.0
Giảm do bán công ty con (Thuyết minh 7(b)),Giảm do bán công ty con (Thuyết minh 7(b)),Giảm do bán công ty con (Thuyết minh 7(b)),(4.500.000.000),(26.566.269.000),-,-,-4500000000.0,-26566269000.0,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,772.636.204.282,452.950.000.000,30.000.000.000,11.212.097.032,772636204282.0,452950000000.0,30000000000.0,11212097032.0
