row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2016 VND,2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2016 VND,numeric__2015 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,,223.807.817.436,195.376.462.871,1.0,,223807817436.0,195376462871.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,6.937.573.966,19.126.505.239,2.0,,6937573966.0,19126505239.0
Các khoản dự phòng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,,(30.980.114),14.707.685.414,3.0,,-30980114.0,14707685414.0
Lãi từ thanh lý tài sản cố định và bắt động sản đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ thanh lý tài sản cố định và bắt động sản đầu tư,Lãi từ thanh lý tài sản cố định và bắt động sản đầu tư,05,,(90.909.091),(1.416.151.717),5.0,,-90909091.0,-1416151717.0
(Lãi)/lỗ từ thanh lý các công ty con (Thuyết minh 7(b)),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Lãi)/lỗ từ thanh lý các công ty con (Thuyết minh 7(b)),(Lãi)/lỗ từ thanh lý các công ty con (Thuyết minh 7(b)),05,,(62.145.511.777),211.567.792.816,5.0,,-62145511777.0,211567792816.0
Lãi từ thanh lý các công ty liên kết (Thuyết minh 9(b)(*)),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ thanh lý các công ty liên kết (Thuyết minh 9(b)(*)),Lãi từ thanh lý các công ty liên kết (Thuyết minh 9(b)(*)),05,,(6.408.304.008),(115.781.292.125),5.0,,-6408304008.0,-115781292125.0
Lỗ/(lãi) từ thanh lý các khoản đầu tư vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ/(lãi) từ thanh lý các khoản đầu tư vào các đơn vị khác,Lỗ/(lãi) từ thanh lý các khoản đầu tư vào các đơn vị khác,05,,310.197.051,(85.007.578.565),5.0,,310197051.0,-85007578565.0
Chia lãi trong công ty liên kết,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chia lãi trong công ty liên kết,Chia lãi trong công ty liên kết,05,,(2.478.511.593),(25.582.043.694),5.0,,-2478511593.0,-25582043694.0
Thu nhập lãi tiền gửi,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,05,,(65.161.874.494),(45.462.086.578),5.0,,-65161874494.0,-45462086578.0
