row_label_raw,row_label_full,col_0,Bình Tây VND,numeric__Bình Tây VND
Tải sản thuần có thể xác định tại ngày bán,Tải sản thuần có thể xác định tại ngày bán,Tải sản thuần có thể xác định tại ngày bán,145.923.047.813,145923047813.0
Phần tài sản thuần đã bán (Thuyết minh 29),Phần tài sản thuần đã bán (Thuyết minh 29),Phần tài sản thuần đã bán (Thuyết minh 29),43.775.690.344,43775690344.0
Giảm lợi thế thương mại (Thuyết minh 21),Giảm lợi thế thương mại (Thuyết minh 21),Giảm lợi thế thương mại (Thuyết minh 21),3.138.351.537,3138351537.0
,,,46.914.041.881,46914041881.0
"Lãi từ việc bán một phần, ghi nhận vào lợi nhuận chưa phân phối (Thuyết minh 29)","Lãi từ việc bán một phần, ghi nhận vào lợi nhuận chưa phân phối (Thuyết minh 29)","Lãi từ việc bán một phần, ghi nhận vào lợi nhuận chưa phân phối (Thuyết minh 29)",47.585.958.119,47585958119.0
Tổng giá bán,Tổng giá bán,Tổng giá bán,94.500.000.000,94500000000.0
