row_label_raw,row_label_full,Tiền thu từ đi vay,33,col_2,272.034.237.384,col_4,numeric__33,numeric__col_2,numeric__272.034.237.384,numeric__col_4
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,,-,(414.515.152.753),34.0,,,-414515152753.0
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,,(506.880.000.000),(506.880.000.000),36.0,,-506880000000.0,-506880000000.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(234.845.762.616),(921.395.152.753),40.0,,-234845762616.0,-921395152753.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,(25.020.944.895),(651.405.859.236),50.0,,-25020944895.0,-651405859236.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,4,75.933.038.465,727.039.424.174,60.0,4.0,75933038465.0,727039424174.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,69.560.629,299.473.527,61.0,,69560629.0,299473527.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,4,50.981.654.199,75.933.038.465,70.0,4.0,50981654199.0,75933038465.0
