row_label_raw,row_label_full,col_0,2016VND,numeric__2016VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,698.363.237,698363237.0
Hoàn nhập dự phòng trong năm,Hoàn nhập dự phòng trong năm,Hoàn nhập dự phòng trong năm,(698.363.237),-698363237.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,
