row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2016VND,1/1/2016VND,,
Công ty TNHH Thương mại & Dịch vụ Thanh An,Công ty TNHH Thương mại & Dịch vụ Thanh An,Công ty TNHH Thương mại & Dịch vụ Thanh An,13.937.348.370,-,13937348370.0,
Công ty Cổ phần Kỹ Thuật Công Nghiệp Hưng Việt,Công ty Cổ phần Kỹ Thuật Công Nghiệp Hưng Việt,Công ty Cổ phần Kỹ Thuật Công Nghiệp Hưng Việt,2.141.336.989,-,2141336989.0,
Tổng Công ty Xây dựng Số 1 – TNHH MTV,Tổng Công ty Xây dựng Số 1 – TNHH MTV,Tổng Công ty Xây dựng Số 1 – TNHH MTV,-,1.606.028.017,,1606028017.0
Công ty Cổ phần Tập đoàn HANAKA,Công ty Cổ phần Tập đoàn HANAKA,Công ty Cổ phần Tập đoàn HANAKA,-,539.748.000,,539748000.0
Đài Khí tượng Thủy văn khu vực Nam Bộ,Đài Khí tượng Thủy văn khu vực Nam Bộ,Đài Khí tượng Thủy văn khu vực Nam Bộ,-,468.746.920,,468746920.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,2.490.311.723,1.891.404.861,2490311723.0,1891404861.0
,,,18.568.997.082,4.505.927.798,18568997082.0,4505927798.0
