row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2016VND > 16.482.026.697,Số phải nộp trong năm VND > 111.655.442.998,Số đã nộp trong năm VND > (126.642.853.224),Chuyển sang thuế phải thu > -,31/12/2016VND > 1.494.616.471,numeric__1/1/2016VND > 16.482.026.697,numeric__Số phải nộp trong năm VND > 111.655.442.998,numeric__Số đã nộp trong năm VND > (126.642.853.224),numeric__Chuyển sang thuế phải thu > -,numeric__31/12/2016VND > 1.494.616.471
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,71.629.029.551,117.503.258.450,(91.338.891.371),-,97.793.396.630,71629029551.0,117503258450.0,-91338891371.0,,97793396630.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.163.223.863,7.472.864.632,(8.602.517.195),-,33.571.300,1163223863.0,7472864632.0,-8602517195.0,,33571300.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,3.694.828.349,167.506.045.985,(161.606.622.661),-,9.594.251.673,3694828349.0,167506045985.0,-161606622661.0,,9594251673.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,1.926.241.251,(1.940.000.590),13.759.339,-,,1926241251.0,-1940000590.0,13759339.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,9.870.983.560,47.003.527.209,(43.194.419.929),-,13.680.090.840,9870983560.0,47003527209.0,-43194419929.0,,13680090840.0
,,,102.840.092.020,453.067.380.525,(433.325.304.970),13.759.339,122.595.926.914,102840092020.0,453067380525.0,-433325304970.0,13759339.0,122595926914.0
(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,(b) Thuế và các khoản phải thu Nhà nước,,,,,
,,,1/1/2016VND,Số phát sinh trong năm VND,Số đã được hoàn trong năm VND,Chuyển từ thuế phải nộp VND,31/12/2016VND,,,,,
"Thuế nhà đất, tiền thuê đất","(b) Thuế và các khoản phải thu Nhà nước > Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,-,-,13.759.339,13.759.339,,,,13759339.0,13759339.0
