row_label_raw,row_label_full,col_0,2019VND,2018VND(Trình bày lại),numeric__2019VND,numeric__2018VND(Trình bày lại)
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,1.145.609.766.192,1.383.337.897.930,1145609766192.0,1383337897930.0
Chi phí liên quan khoản vay (*),Chi phí liên quan khoản vay (*),Chi phí liên quan khoản vay (*),558.194.907.075,209.316.830.346,558194907075.0,209316830346.0
Chi phí hoán đổi lãi suất hai đồng tiền,Chi phí hoán đổi lãi suất hai đồng tiền,Chi phí hoán đổi lãi suất hai đồng tiền,166.652.685.235,43.611.441.769,166652685235.0,43611441769.0
Lãi hợp tác đầu tư,Lãi hợp tác đầu tư,Lãi hợp tác đầu tư,123.121.422.247,66.424.277.992,123121422247.0,66424277992.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,41.082.232.900,60.395.142.297,41082232900.0,60395142297.0
Lỗ do chênh lệch tỷ giá,Lỗ do chênh lệch tỷ giá,Lỗ do chênh lệch tỷ giá,40.209.102.733,157.630.916.852,40209102733.0,157630916852.0
Chiết khấu thanh toán cho người mua,Chiết khấu thanh toán cho người mua,Chiết khấu thanh toán cho người mua,-,4.101.055.850,,4101055850.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,9.944.363.842,7.618.496.526,9944363842.0,7618496526.0
,,,2.084.814.480.224,1.932.436.059.562,2084814480224.0,1932436059562.0
