row_label_raw,row_label_full,col_0,2019VND,2018VND(Trình bày lại),numeric__2019VND,numeric__2018VND(Trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,7.694.964.022.477,1.193.152.123.720,7694964022477.0,1193152123720.0
Đầu tư thêm trong năm,Đầu tư thêm trong năm,Đầu tư thêm trong năm,604.283.000.000,1.341.481.075.000,604283000000.0,1341481075000.0
Tăng do hợp nhất kinh doanh trong năm,Tăng do hợp nhất kinh doanh trong năm,Tăng do hợp nhất kinh doanh trong năm,-,5.444.758.705.148,,5444758705148.0
(Lỗ)/ lãi từ các công ty liên kết,(Lỗ)/ lãi từ các công ty liên kết,(Lỗ)/ lãi từ các công ty liên kết,(9.578.783.868),1.318.760.717.206,-9578783868.0,1318760717206.0
Chuyển từ công ty liên kết sang công ty con,Chuyển từ công ty liên kết sang công ty con,Chuyển từ công ty liên kết sang công ty con,(2.583.098.255.939),(1.601.388.598.597),-2583098255939.0,-1601388598597.0
Giải thể công ty liên kết,Giải thể công ty liên kết,Giải thể công ty liên kết,(9.559.141.485),-,-9559141485.0,
Cổ tức nhận được,Cổ tức nhận được,Cổ tức nhận được,(2.400.000.000),(1.800.000.000),-2400000000.0,-1800000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,5.694.610.841.185,7.694.964.022.477,5694610841185.0,7694964022477.0
