row_label_raw,row_label_full,col_0,2019VND,2018VND(Trình bày lại),numeric__2019VND,numeric__2018VND(Trình bày lại)
Chi phí phát triển bắt động sản để bán,Chi phí phát triển bắt động sản để bán,Chi phí phát triển bắt động sản để bán,33.622.732.922.002,15.766.639.285.450,33622732922002.0,15766639285450.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,820.865.284.212,673.783.996.538,820865284212.0,673783996538.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,525.055.503.514,474.497.283.986,525055503514.0,474497283986.0
Chi phí khấu hao TSCĐ và phân bổ lợi thế thương mại,Chi phí khấu hao TSCĐ và phân bổ lợi thế thương mại,Chi phí khấu hao TSCĐ và phân bổ lợi thế thương mại,933.751.735.629,481.127.522.226,933751735629.0,481127522226.0
Các chi phí khác,Các chi phí khác,Các chi phí khác,190.157.614.171,287.682.148.631,190157614171.0,287682148631.0
,,,36.092.563.059.528,17.683.730.236.831,36092563059528.0,17683730236831.0
