row_label_raw,row_label_full,col_0,31.12.2019VND,31.12.2018VND(Trình bày lại),numeric__31.12.2019VND,numeric__31.12.2018VND(Trình bày lại)
"Phát triển, hợp tác đầu tư dự án (*)","Phát triển, hợp tác đầu tư dự án (*)","Phát triển, hợp tác đầu tư dự án (*)",14.127.007.050.899,2.564.610.000.000,14127007050899.0,2564610000000.0
Phải trả khác,Phải trả khác,Phải trả khác,6.024.939.545,3.981.870.100,6024939545.0,3981870100.0
,,,14.133.031.990.444,2.568.591.870.100,14133031990444.0,2568591870100.0
