row_label_raw,row_label_full,col_0,2019,2018(Trình bày lại),numeric__2019,numeric__2018(Trình bày lại)
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),3.431.331.162.442,3.238.878.304.013,3431331162442.0,3238878304013.0
Cổ tức cổ phiếu ưu đãi (VND),Cổ tức cổ phiếu ưu đãi (VND),Cổ tức cổ phiếu ưu đãi (VND),(21.076.808.219),(20.490.000.000),-21076808219.0,-20490000000.0
Các khoản điều chỉnh (VND) (*),Các khoản điều chỉnh (VND) (*),Các khoản điều chỉnh (VND) (*),276.046.535.969,129.145.431.230,276046535969.0,129145431230.0
Lợi nhuận tính lãi suy giảm trên cổ phiếu (VND),Lợi nhuận tính lãi suy giảm trên cổ phiếu (VND),Lợi nhuận tính lãi suy giảm trên cổ phiếu (VND),3.686.300.890.192,3.347.533.735.243,3686300890192.0,3347533735243.0
Bình quân số cổ phiếu phổ thông đang lưu hành,Bình quân số cổ phiếu phổ thông đang lưu hành,Bình quân số cổ phiếu phổ thông đang lưu hành,952.771.601,887.112.850,952771601.0,887112850.0
Số lượng cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu),Số lượng cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu),Số lượng cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu),-,20.490.000,,20490000.0
Số lượng cổ phiếu phổ thông tiềm năng (cổ phiếu) (*),Số lượng cổ phiếu phổ thông tiềm năng (cổ phiếu) (*),Số lượng cổ phiếu phổ thông tiềm năng (cổ phiếu) (*),90.712.450,76.658.408,90712450.0,76658408.0
Bình quân số cổ phiếu phổ thông bao gồm cổ phiếu tiềm năng (cổ phiếu),Bình quân số cổ phiếu phổ thông bao gồm cổ phiếu tiềm năng (cổ phiếu),Bình quân số cổ phiếu phổ thông bao gồm cổ phiếu tiềm năng (cổ phiếu),1.043.484.051,984.261.258,1043484051.0,984261258.0
Lãi suy giảm trên mỗi cổ phiếu (VND),Lãi suy giảm trên mỗi cổ phiếu (VND),Lãi suy giảm trên mỗi cổ phiếu (VND),3.533,3.401,3533.0,3401.0
