row_label_raw,row_label_full,col_0,2019VND,2018VND(Trình bày lại),numeric__2019VND,numeric__2018VND(Trình bày lại)
Tiền trả nợ gốc vay theo khế ước thông thường,Tiền trả nợ gốc vay theo khế ước thông thường,Tiền trả nợ gốc vay theo khế ước thông thường,(10.708.355.525.803),(11.746.863.168.477),-10708355525803.0,-11746863168477.0
Tiền trả nợ vay trái phiếu,Tiền trả nợ vay trái phiếu,Tiền trả nợ vay trái phiếu,(5.441.840.000.000),(3.025.000.000.000),-5441840000000.0,-3025000000000.0
,,,(16.150.195.525.803),(14.771.863.168.477),-16150195525803.0,-14771863168477.0
