row_label_raw,row_label_full,GiảmVND,Phân loại lạiVND,Đánh giá lạiVND,Tại ngày cuối nămVND,numeric__Phân loại lạiVND,numeric__Đánh giá lạiVND,numeric__Tại ngày cuối nămVND
(33.900.000.000),(33.900.000.000),(33.900.000.000),(62.700.000.000),-,908.500.000.000,-62700000000.0,,908500000000.0
-,-,-,-,495.000.000,213.390.000.000,,495000000.0,213390000000.0
-,-,-,(30.000.000.000),-,1.195.000.000.000,-30000000000.0,,1195000000000.0
5.306.066.676,5.306.066.676,5.306.066.676,-,-,(10.342.033.321),,,-10342033321.0
(28.593.933.324),(28.593.933.324),(28.593.933.324),(92.700.000.000),495.000.000,2.306.547.966.679,-92700000000.0,495000000.0,2306547966679.0
