row_label_raw,row_label_full,col_0,Tại ngày đầu năm VND,Tăng VND,Giảm VND,Phân loại lại VND,Tại ngày cuối năm VND,numeric__Tại ngày đầu năm VND,numeric__Tăng VND,numeric__Giảm VND,numeric__Phân loại lại VND,numeric__Tại ngày cuối năm VND
Vay ngân hàng (*),Vay ngân hàng (*),Vay ngân hàng (*),83.020.821.985,392.442.805.137,(252.190.282.781),-,223.273.344.341,83020821985.0,392442805137.0,-252190282781.0,,223273344341.0
Trái phiếu phát hành đáo hạn trong vòng một năm (Thuyết minh 17(b)),Trái phiếu phát hành đáo hạn trong vòng một năm (Thuyết minh 17(b)),Trái phiếu phát hành đáo hạn trong vòng một năm (Thuyết minh 17(b)),30.000.000.000,-,(30.000.000.000),30.000.000.000,30.000.000.000,30000000000.0,,-30000000000.0,30000000000.0,30000000000.0
Vay dài hạn ngân hàng đáo hạn trong vòng một năm (Thuyết minh 17(b)),Vay dài hạn ngân hàng đáo hạn trong vòng một năm (Thuyết minh 17(b)),Vay dài hạn ngân hàng đáo hạn trong vòng một năm (Thuyết minh 17(b)),77.400.000.000,-,(77.400.000.000),62.700.000.000,62.700.000.000,77400000000.0,,-77400000000.0,62700000000.0,62700000000.0
Khác,Khác,Khác,81.279.999,-,-,-,81.279.999,81279999.0,,,,81279999.0
,,,190.502.101.984,392.442.805.137,(359.590.282.781),92.700.000.000,316.054.624.340,190502101984.0,392442805137.0,-359590282781.0,92700000000.0,316054624340.0
