row_label_raw,row_label_full,Cổ phiếu phổ thông VND,Cổ phiếu ưu đãi VND,Tổng cộng VND,numeric__Cổ phiếu ưu đãi VND,numeric__Tổng cộng VND
2.711.751.880.000,2.711.751.880.000,2.711.751.880.000,-,2.711.751.880.000,,2711751880000.0
216.940.150.000,216.940.150.000,216.940.150.000,-,216.940.150.000,,216940150000.0
108.463.230.000,108.463.230.000,108.463.230.000,-,108.463.230.000,,108463230000.0
3.037.155.260.000,3.037.155.260.000,3.037.155.260.000,-,3.037.155.260.000,,3037155260000.0
-,-,-,642.000.000.000,642.000.000.000,642000000000.0,642000000000.0
182.213.760.000,182.213.760.000,182.213.760.000,-,182.213.760.000,,182213760000.0
3.219.369.020.000,3.219.369.020.000,3.219.369.020.000,642.000.000.000,3.861.369.020.000,642000000000.0,3861369020000.0
