row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm VND,Số đầu năm VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm VND,numeric__Số đầu năm VND
100,100,100,TÀI SẢN NGĂN HẠN,,721.076.942.688,460.741.709.884,,,721076942688.0,460741709884.0
110,110,110,Tiền,3,151.827.153.052,68.316.641.845,,3.0,151827153052.0,68316641845.0
111,111,111,Tiền,,151.827.153.052,68.316.641.845,,,151827153052.0,68316641845.0
130,130,130,Các khoản phải thu ngắn hạn,,459.958.954.770,284.231.320.549,,,459958954770.0,284231320549.0
131,131,131,Phải thu ngắn hạn của khách hàng,4,98.020.908.583,73.989.051.259,,4.0,98020908583.0,73989051259.0
132,132,132,Trà trước cho người bán ngắn hạn,5,49.290.557.440,2.065.318.328,,5.0,49290557440.0,2065318328.0
135,135,135,Phải thu về cho vay ngắn hạn,6,288.667.376.270,90.075.900.000,,6.0,288667376270.0,90075900000.0
136,136,136,Phải thu ngắn hạn khác,7,24.416.585.108,118.450.094.826,,7.0,24416585108.0,118450094826.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,,(436.472.631),(349.043.864),,,-436472631.0,-349043864.0
140,140,140,Hàng tồn kho,8,104.395.948.171,103.456.661.559,,8.0,104395948171.0,103456661559.0
141,141,141,Hàng tồn kho,,104.395.948.171,103.456.661.559,,,104395948171.0,103456661559.0
150,150,150,Tài sản ngắn hạn khác,,4.894.886.695,4.737.085.931,,,4894886695.0,4737085931.0
151,151,151,Chi phí trả trước ngắn hạn,9(a),4.232.368.683,4.377.473.149,,,4232368683.0,4377473149.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,,662.518.012,359.612.782,,,662518012.0,359612782.0
200,200,200,TÀI SẢN DÀI HẠN,,6.296.210.301.964,5.644.547.024.593,,,6296210301964.0,5644547024593.0
210,210,210,Các khoản phải thu dài hạn,,444.494.540,416.494.540,,,444494540.0,416494540.0
216,216,216,Phải thu dài hạn khác,,596.204.382,568.204.382,,,596204382.0,568204382.0
219,219,219,Dự phòng phải thu dài hạn khó đòi,,(151.709.842),(151.709.842),,,-151709842.0,-151709842.0
220,220,220,Tài sản cố định,,2.064.225.583.285,2.225.895.832.196,,,2064225583285.0,2225895832196.0
221,221,221,Tài sản cố định hữu hình,10(a),2.052.089.715.162,2.219.749.377.221,,,2052089715162.0,2219749377221.0
222,222,222,Nguyên giá,,3.026.943.936.014,3.027.617.046.544,,,3026943936014.0,3027617046544.0
223,223,223,Giá trị khấu hao lũy ké,,(974.854.220.852),(807.867.669.323),,,-974854220852.0,-807867669323.0
227,227,227,Tài sản cố định vô hình,10(b),12.135.868.123,6.146.454.975,,,12135868123.0,6146454975.0
228,228,228,Nguyên giá,,18.742.439.944,10.871.988.181,,,18742439944.0,10871988181.0
229,229,229,Giá trị khấu hao lũy ké,,(6.606.571.821),(4.725.533.206),,,-6606571821.0,-4725533206.0
240,240,240,Tài sản dở dang dài hạn,,3.978.628.277,10.479.198.104,,,3978628277.0,10479198104.0
242,242,242,Chi phí xây dựng cơ bản dở dang,11,3.978.628.277,10.479.198.104,,11.0,3978628277.0,10479198104.0
250,250,250,Đầu tư tài chính dài hạn,,4.213.047.328.861,3.389.963.954.233,,,4213047328861.0,3389963954233.0
251,251,251,Đầu tư vào công ty con,12(a),4.150.336.930.909,3.340.904.650.909,,,4150336930909.0,3340904650909.0
252,252,252,Đầu tư vào công ty liên kết,12(b),93.800.000.000,93.800.000.000,,,93800000000.0,93800000000.0
254,254,254,Dự phòng đầu tư tài chính dài hạn,12(c),(31.089.602.048),(44.740.696.676),,,-31089602048.0,-44740696676.0
260,260,260,Tài sản dài hạn khác,,14.514.267.001,17.791.545.520,,,14514267001.0,17791545520.0
261,261,261,Chi phí trả trước dài hạn,9(b),14.514.267.001,17.791.545.520,,,14514267001.0,17791545520.0
270,270,270,TỔNG TÀI SẢN,,7.017.287.244.652,6.105.288.734.477,,,7017287244652.0,6105288734477.0
