row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Giá vốn của hàng bán,Giá vốn của hàng bán,Giá vốn của hàng bán,7.741.038.031.163,6.652.933.650.550,7741038031163.0,6652933650550.0
Giá vốn bán bắt động sản,Giá vốn bán bắt động sản,Giá vốn bán bắt động sản,380.313.372.908,136.647.961.303,380313372908.0,136647961303.0
"Giá vốn bán các sản phẩm kính, gưỡng","Giá vốn bán các sản phẩm kính, gưỡng","Giá vốn bán các sản phẩm kính, gưỡng",2.180.491.894.549,1.611.151.545.750,2180491894549.0,1611151545750.0
"Giá vốn bán các sản phẩm sử, sen vòi và phụ kiện","Giá vốn bán các sản phẩm sử, sen vòi và phụ kiện","Giá vốn bán các sản phẩm sử, sen vòi và phụ kiện",739.169.743.379,630.564.704.408,739169743379.0,630564704408.0
Giá vốn bán các sản phẩm gạch ốp lát,Giá vốn bán các sản phẩm gạch ốp lát,Giá vốn bán các sản phẩm gạch ốp lát,3.184.641.555.907,2.966.605.862.828,3184641555907.0,2966605862828.0
"Giá vốn bán các sản phẩm gạch, ngói đất sét nung","Giá vốn bán các sản phẩm gạch, ngói đất sét nung","Giá vốn bán các sản phẩm gạch, ngói đất sét nung",963.740.681.226,1.053.226.635.634,963740681226.0,1053226635634.0
"Giá vốn bán các sản phẩm bao bì, má phanh","Giá vốn bán các sản phẩm bao bì, má phanh","Giá vốn bán các sản phẩm bao bì, má phanh",23.072.714.451,65.626.567.714,23072714451.0,65626567714.0
Giá vốn bán sản phẩm bề tông khí,Giá vốn bán sản phẩm bề tông khí,Giá vốn bán sản phẩm bề tông khí,186.839.624.023,113.747.365.482,186839624023.0,113747365482.0
"Giá vốn hoạt động khai thác, chế biến khoáng sản và vận chuyển","Giá vốn hoạt động khai thác, chế biến khoáng sản và vận chuyển","Giá vốn hoạt động khai thác, chế biến khoáng sản và vận chuyển",47.370.716.170,51.598.289.689,47370716170.0,51598289689.0
Giá vốn bán hàng khác,Giá vốn bán hàng khác,Giá vốn bán hàng khác,35.397.728.550,23.764.717.742,35397728550.0,23764717742.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,1.849.327.703.055,1.728.261.058.526,1849327703055.0,1728261058526.0
Giá vốn dịch vụ cho thuê đất đã phát triển cơ sở hạ tăng (i),Giá vốn dịch vụ cho thuê đất đã phát triển cơ sở hạ tăng (i),Giá vốn dịch vụ cho thuê đất đã phát triển cơ sở hạ tăng (i),1.180.267.002.004,1.246.873.177.527,1180267002004.0,1246873177527.0
"Giá vốn các dịch vụ liên quan tới quản lý, vận hành các khu công nghiệp, khu đô thị, chung cư, khách sạn, khu nghi dưỡng","Giá vốn các dịch vụ liên quan tới quản lý, vận hành các khu công nghiệp, khu đô thị, chung cư, khách sạn, khu nghi dưỡng","Giá vốn các dịch vụ liên quan tới quản lý, vận hành các khu công nghiệp, khu đô thị, chung cư, khách sạn, khu nghi dưỡng",661.995.631.420,451.493.852.298,661995631420.0,451493852298.0
Giá vốn dịch vụ tư vấn xây dựng và thí nghiệm vật liệu xây dựng,Giá vốn dịch vụ tư vấn xây dựng và thí nghiệm vật liệu xây dựng,Giá vốn dịch vụ tư vấn xây dựng và thí nghiệm vật liệu xây dựng,194.721.753,6.958.712.200,194721753.0,6958712200.0
Giá vốn dịch vụ khác,Giá vốn dịch vụ khác,Giá vốn dịch vụ khác,6.870.347.878,22.935.316.501,6870347878.0,22935316501.0
Giá vốn hợp đồng xây dựng,Giá vốn hợp đồng xây dựng,Giá vốn hợp đồng xây dựng,-,7.854.560.682,,7854560682.0
Hoàn nhập dự phòng sửa chữa lớn,Hoàn nhập dự phòng sửa chữa lớn,Hoàn nhập dự phòng sửa chữa lớn,(274.991.573.391),-,-274991573391.0,
,,,9.315.374.160.827,8.389.049.269.758,9315374160827.0,8389049269758.0
