row_label_raw,row_label_full,Thuế giá trị gia tăng,Số phải thuđầu nămVND > 20.232.652.331,Số phải nộpđầu nămVND > 17.077.845.245,Số phải nộp tăngdo hợp nhấtVND > -,Số phải nộptrong nămVND > 270.834.099.336,Số đã nộptrong nămVND > 249.669.535.872,Số phải thucuối nămVND > 5.160.798.197,Số phải nộpcuối nămVND > 23.170.554.575,numeric__Số phải thuđầu nămVND > 20.232.652.331,numeric__Số phải nộpđầu nămVND > 17.077.845.245,numeric__Số phải nộp tăngdo hợp nhấtVND > -,numeric__Số phải nộptrong nămVND > 270.834.099.336,numeric__Số đã nộptrong nămVND > 249.669.535.872,numeric__Số phải thucuối nămVND > 5.160.798.197,numeric__Số phải nộpcuối nămVND > 23.170.554.575
"Thuế xuất, nhậpkhẩu","Thuế xuất, nhậpkhẩu","Thuế xuất, nhậpkhẩu",11.713.129,-,-,4.457.775.662,4.468.642.238,22.689.703,109.998,11713129.0,,,4457775662.0,4468642238.0,22689703.0,109998.0
Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,5.777.626.687,259.242.398.001,-,490.006.008.008,375.031.018.022,1.799.756.868,370.239.518.168,5777626687.0,259242398001.0,,490006008008.0,375031018022.0,1799756868.0,370239518168.0
Thuế thu nhập cánhân,Thuế thu nhập cánhân,Thuế thu nhập cánhân,2.424.715.285,7.868.789.309,769.457.584,66.362.831.505,68.004.532.393,3.193.233.201,7.765.063.921,2424715285.0,7868789309.0,769457584.0,66362831505.0,68004532393.0,3193233201.0,7765063921.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,3.642.339,499.915.058,-,2.334.004.778,2.656.550.768,-,173.726.729,3642339.0,499915058.0,,2334004778.0,2656550768.0,,173726729.0
Thuế nhà đất và tiềnthuê đất,Thuế nhà đất và tiềnthuê đất,Thuế nhà đất và tiềnthuê đất,304.083.964,25.859.476.908,-,47.862.519.181,54.100.163.706,2.868.573.074,22.186.321.493,304083964.0,25859476908.0,,47862519181.0,54100163706.0,2868573074.0,22186321493.0
"Các loại thuế, phíkhác","Các loại thuế, phíkhác","Các loại thuế, phíkhác",886.206.700,52.778.738.239,-,23.799.286.154,18.416.296.385,777.235.474,58.052.756.782,886206700.0,52778738239.0,,23799286154.0,18416296385.0,777235474.0,58052756782.0
,,,29.640.640.435,363.327.162.760,769.457.584,905.656.524.624,772.346.739.384,13.822.286.517,481.588.051.666,29640640435.0,363327162760.0,769457584.0,905656524624.0,772346739384.0,13822286517.0,481588051666.0
