row_label_raw,row_label_full,col_0,Số đã báo cáo,Số điều chỉnh so với số đã báo cáo,Số trình bày lại,numeric__Số đã báo cáo,numeric__Số điều chỉnh so với số đã báo cáo,numeric__Số trình bày lại
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),1.104.734.866.668,-,1.104.734.866.668,1104734866668.0,,1104734866668.0
"Trích quỹ khen thưởng, phúc lợi và thù lao của Người quản lý (VND)","Trích quỹ khen thưởng, phúc lợi và thù lao của Người quản lý (VND)","Trích quỹ khen thưởng, phúc lợi và thù lao của Người quản lý (VND)",-,(59.647.592.037),(59.647.592.037),,-59647592037.0,-59647592037.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),1.104.734.866.668,(59.647.592.037),1.045.087.274.631,1104734866668.0,-59647592037.0,1045087274631.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),448.350.000,-,448.350.000,448350000.0,,448350000.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),2.464,,2.331,2464.0,,2331.0
